Code,League,Season,Date,Home,Away,MatchID,Market,Side,AvgOdd,MarketP,RawP,CalP,Rel,N,Win,BestOdd,ExecAvg,ExecBest,WeekID,Year,Month,logit_market,logit_raw,diff,absdiff,ratio,logN,Code_cat,Market_cat,Side_cat,Pred,AvgNoHaircut,PSOdd,B365Odd,Pinnacle -2%,Bet365 -2%,EffectiveOdd,EV,Profit
E0,Inglaterra - Premier League,2022,2022-09-18,Brentford,Arsenal,E0|2022-09-18|Brentford|Arsenal,1X2,A,1.8,0.5363337559858679,0.2990517924979601,0.2810664930856228,0.4916841953065545,255,1,1.86,1.764,1.8228,2022-37,2022,9,0.1455916546537458,-0.8518172231237241,-0.2372819634879077,0.2372819634879077,0.5565475631607728,5.545177444479562,6,0,0,0.6147307363178328,1.8,1.85,1.75,1.813,1.7149999999999999,1.7149999999999999,0.05426321278508328,0.7149999999999999
SP2,Espanha - Segunda Divisão,2022,2022-09-18,Santander,Las Palmas,SP2|2022-09-18|Santander|Las Palmas,1X2,D,2.93,0.3208499868442484,0.2147374387068466,0.2589617544415873,0.2658456165500659,174,1,3.1,2.8714,3.038,2022-37,2022,9,-0.749868352445693,-1.2966020683241029,-0.1061125481374018,0.1061125481374018,0.6671972890611415,5.1647859739235145,20,0,1,0.3709076370839944,2.93,2.96,3.0,2.9008,2.94,2.94,0.09046845302694351,1.94
SP2,Espanha - Segunda Divisão,2022,2022-09-24,Malaga,Villarreal B,SP2|2022-09-24|Malaga|Villarreal B,1X2,H,2.01,0.4669317493576698,0.2181364683121727,0.3135499989465135,0.1,217,0,2.12,1.9698,2.0776,2022-38,2022,9,-0.1324663659510869,-1.2765593450442758,-0.248795281045497,0.248795281045497,0.4661715487602813,5.384495062789089,20,0,2,0.5029550466309045,2.01,2.04,2.05,1.9992,2.009,2.009,0.01043668868148706,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-09-25,Burgos,Levante,SP2|2022-09-25|Burgos|Levante,OU25,O25,2.59,0.3636363636363637,0.1077688928812791,0.2338378215127917,0.1,47,0,2.75,2.5382,2.695,2022-38,2022,9,-0.5596157879354223,-2.113736134141377,-0.2558674707550846,0.2558674707550846,0.2955516882807454,3.871201010907891,20,1,3,0.4170935449485604,2.59,2.7,2.6,2.646,2.548,2.548,0.0627543525289318,-1.0
F1,França - Ligue 1,2022,2022-10-02,Ajaccio,Clermont,F1|2022-10-02|Ajaccio|Clermont,1X2,D,3.01,0.3172705280427106,0.3130418390517842,0.2957709892899163,0.6051126324868147,364,0,3.19,2.9498,3.1262,2022-39,2022,10,-0.7663438824934511,-0.7859365365745712,-0.0042286889909264,0.0042286889909264,0.9835715577465446,5.899897353582492,8,0,1,0.3639287969582345,3.01,3.0,3.0,2.94,2.94,2.94,0.06995066305720932,-1.0
F1,França - Ligue 1,2022,2022-10-02,Toulouse,Montpellier,F1|2022-10-02|Toulouse|Montpellier,1X2,H,1.97,0.484145379141469,0.2205375010186207,0.2605680365536659,0.2465579986739117,185,1,2.06,1.9306,2.0188,2022-39,2022,10,-0.0634397515208968,-1.262536825199412,-0.2636078781228482,0.2636078781228482,0.4545802361529072,5.225746673713202,8,0,2,0.562819608354983,1.97,2.0,1.9,1.96,1.8619999999999999,1.8619999999999999,0.047970110756978324,0.8619999999999999
SP1,Espanha - La Liga,2022,2022-10-02,Espanol,Valencia,SP1|2022-10-02|Espanol|Valencia,1X2,H,2.83,0.3384177652742756,0.2602243591062849,0.3257713195047325,0.2523627600267721,233,0,3.02,2.7734,2.9596,2022-39,2022,10,-0.6703531671529213,-1.0448027736920016,-0.0781934061679907,0.0781934061679907,0.7666786648483283,5.455321115357702,19,0,2,0.386434301759657,2.83,2.91,2.75,2.8518,2.695,2.695,0.04144044324227547,-1.0
T1,Turquia - Super Lig,2022,2022-10-02,Besiktas,Fenerbahce,T1|2022-10-02|Besiktas|Fenerbahce,1X2,A,2.79,0.3392120075046904,0.6713519850942032,0.6115546622517855,0.5349696160222286,618,0,2.9,2.7342,2.842,2022-39,2022,10,-0.66680774810403,0.7143062528389706,0.3321399775895128,0.3321399775895128,1.973334186580548,6.428105272684596,22,0,0,0.4009954428818111,2.79,2.89,2.7,2.8322000000000003,2.646,2.646,0.06103394186527211,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-10-03,Zaragoza,Eibar,SP2|2022-10-03|Zaragoza|Eibar,1X2,D,2.93,0.3206404082124499,0.3104070717103804,0.3216144999677635,0.9935131642506452,1160,1,3.09,2.8714,3.0282,2022-40,2022,10,-0.7508303060634468,-0.7982168938748202,-0.0102333365020694,0.0102333365020694,0.9650748593297096,7.057036981697891,20,0,1,0.3615587303459349,2.93,3.04,3.0,2.9792,2.94,2.94,0.0629826672170486,1.94
N1,Holanda - Eredivisie,2022,2022-10-07,Groningen,Waalwijk,N1|2022-10-07|Groningen|Waalwijk,1X2,H,2.11,0.4489167612547119,0.1973921744478017,0.1809036267252109,0.2223297974132866,119,0,2.29,2.0678,2.2442,2022-40,2022,10,-0.2050483826510472,-1.402673724945212,-0.2515245868069102,0.2515245868069102,0.4387304307074966,4.787491742782046,16,0,2,0.5498866876989902,2.11,2.16,2.15,2.1168,2.1069999999999998,2.1069999999999998,0.1586112509817721,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-10-08,Burgos,Alaves,SP2|2022-10-08|Burgos|Alaves,OU25,O25,2.7,0.3493975903614458,0.1248787389944524,0.2338378215127917,0.1,47,1,2.81,2.646,2.7538,2022-40,2022,10,-0.6216882165778003,-1.9470192823440933,-0.2245188513669934,0.2245188513669934,0.3563915461451552,3.871201010907891,20,1,3,0.4064294188794541,2.7,2.81,2.7,2.7538,2.646,2.646,0.07541224235503563,1.646
N1,Holanda - Eredivisie,2022,2022-10-09,Utrecht,AZ Alkmaar,N1|2022-10-09|Utrecht|AZ Alkmaar,1X2,H,2.85,0.3324259306153456,0.1649359657268552,0.1809036267252109,0.2223297974132866,119,0,3.15,2.793,3.087,2022-40,2022,10,-0.697233279275016,-1.6219510975911529,-0.1674899648884903,0.1674899648884903,0.4946704817542592,4.787491742782046,16,0,2,0.3951815046309914,2.85,2.85,2.8,2.793,2.7439999999999998,2.7439999999999998,0.08437804870744037,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-10-12,Tenerife,Cartagena,SP2|2022-10-12|Tenerife|Cartagena,1X2,D,2.98,0.3148777257734163,0.2687719668359521,0.3144202928086163,0.7445590798044616,996,1,3.15,2.9204,3.087,2022-41,2022,10,-0.777412933533668,-1.000862044811723,-0.0461057589374641,0.0461057589374641,0.8508734390114806,6.904750769961838,20,0,1,0.3699481628297012,2.98,3.01,3.0,2.9497999999999998,2.94,2.94,0.08764759871932148,1.94
E0,Inglaterra - Premier League,2022,2022-10-15,Leicester,Crystal Palace,E0|2022-10-15|Leicester|Crystal Palace,OU25,U25,1.97,0.4856396866840731,0.429945316373079,0.4177438341965699,0.6316755971058502,334,1,2.05,1.9306,2.009,2022-41,2022,10,-0.0574570550247873,-0.2820742630393303,-0.0556943703109941,0.0556943703109941,0.8834982598782575,5.814130531825066,6,1,4,0.5229836633332666,1.97,2.05,2.03,2.009,1.9893999999999998,1.9893999999999998,0.040423699835200555,0.9893999999999998
I2,Itália - Série B,2022,2022-10-15,Cosenza,Genoa,I2|2022-10-15|Cosenza|Genoa,1X2,A,1.5,0.6272230529122769,0.4131907145067929,0.3330981136654009,0.1023028369672739,253,1,1.57,1.47,1.5386,2022-41,2022,10,0.5203219799533991,-0.3507906052515374,-0.2140323384054839,0.2140323384054839,0.6577133911137921,5.537334267018537,12,0,0,0.7071998154891742,1.5,1.52,1.5,1.4896,1.47,1.47,0.03958372876908611,0.47
G1,Grécia - Super League,2022,2022-10-16,Lamia,Panathinaikos,G1|2022-10-16|Lamia|Panathinaikos,OU25,O25,2.76,0.3397129186602871,0.2454187876922445,0.3109611473004751,0.1,71,0,2.91,2.7048,2.8518,2022-41,2022,10,-0.6645738081158894,-1.1231968208595329,-0.0942941309680425,0.0942941309680425,0.7203096045117766,4.276666119016055,10,1,3,0.3770896055358832,2.76,2.89,2.87,2.8322000000000003,2.8126,2.8126,0.060602224530225124,-1.0
E1,Inglaterra - Championship,2022,2022-10-22,Reading,Bristol City,E1|2022-10-22|Reading|Bristol City,OU25,O25,1.95,0.4868421052631579,0.6445729893356,0.5640095635407545,0.1904568750219022,205,0,2.04,1.911,1.9992,2022-42,2022,10,-0.0526437334854217,0.5952681519413745,0.1577308840724421,0.1577308840724421,1.3212737940852737,5.327876168789581,7,1,3,0.5368628540857223,1.95,2.01,2.0,1.9697999999999998,1.96,1.96,0.0522511940080157,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-10-22,Villarreal B,Andorra,SP2|2022-10-22|Villarreal B|Andorra,1X2,A,2.82,0.3332086668162665,0.2532443210674929,0.227480262546008,0.6165170972388926,487,0,2.95,2.7636,2.891,2022-42,2022,10,-0.6937082323597423,-1.0813833432695883,-0.0799643457487735,0.0799643457487735,0.7577431294045875,6.190315405853148,20,0,0,0.3819957623082469,2.82,2.92,2.87,2.8615999999999997,2.8126,2.8126,0.07440128106817534,-1.0
N1,Holanda - Eredivisie,2022,2022-10-23,Groningen,PSV Eindhoven,N1|2022-10-23|Groningen|PSV Eindhoven,OU25,U25,2.6,0.3627450980392157,0.1759580041242543,0.2358081715731814,0.1,61,0,2.79,2.548,2.7342,2022-42,2022,10,-0.5634693572514127,-1.5439761408441954,-0.1867870939149613,0.1867870939149613,0.4837398636373764,4.127134385045092,16,1,4,0.4119622707610271,2.6,2.66,2.6,2.6068000000000002,2.548,2.548,0.04967986589909712,-1.0
N1,Holanda - Eredivisie,2022,2022-10-23,Utrecht,Sparta Rotterdam,N1|2022-10-23|Utrecht|Sparta Rotterdam,1X2,H,1.97,0.4813104281767955,0.2574218250752487,0.3087331395626709,0.1556189163962205,124,1,2.05,1.9306,2.009,2022-42,2022,10,-0.0747931339459383,-1.0594120691589577,-0.2238886031015468,0.2238886031015468,0.5337264343388575,4.8283137373023015,16,0,2,0.5646336425981944,1.97,1.96,2.0,1.9207999999999998,1.96,1.96,0.10668193949246096,0.96
I2,Itália - Série B,2022,2022-10-24,Ascoli,Cagliari,I2|2022-10-24|Ascoli|Cagliari,1X2,D,2.94,0.3191589333959826,0.3156935567818795,0.3435190648960369,0.8104911795171449,652,0,3.19,2.8812,3.1262,2022-43,2022,10,-0.7576396940142254,-0.7736338476449407,-0.0034653766141031,0.0034653766141031,0.9860526252797694,6.481577129276431,12,0,1,0.3741502466732462,2.94,2.94,2.9,2.8811999999999998,2.842,2.842,0.06333500104536571,-1.0
I2,Itália - Série B,2022,2022-10-28,Bari,Ternana,I2|2022-10-28|Bari|Ternana,OU25,U25,1.73,0.5447368421052632,0.2803943537077759,0.354260058825472,0.466569911514984,1541,1,1.78,1.6954,1.7444,2022-43,2022,10,0.1794271987675903,-0.9425063300824188,-0.2643424883974873,0.2643424883974873,0.5137904060611188,7.340835554123275,12,1,4,0.6245297437243938,1.73,1.77,1.72,1.7346,1.6856,1.6856,0.05270733602183819,0.6856
D1,Alemanha - Bundesliga,2022,2022-10-29,Stuttgart,Augsburg,D1|2022-10-29|Stuttgart|Augsburg,1X2,H,1.58,0.6077493099723987,0.3488892225396242,0.3908633559434805,0.1553540642229972,199,1,1.66,1.5484,1.6267999999999998,2022-43,2022,10,0.4378613270507406,-0.6239253349124518,-0.2588600874327745,0.2588600874327745,0.573124629176899,5.298317366548036,4,0,2,0.7080328225314259,1.58,1.57,1.55,1.5386,1.519,1.519,0.07550185742523574,0.5189999999999999
D2,Alemanha - 2. Bundesliga,2022,2022-10-30,Paderborn,Hamburg,D2|2022-10-30|Paderborn|Hamburg,1X2,A,2.92,0.323658656505439,0.2433850508129999,0.2283320272410637,0.4418611247752397,223,1,3.03,2.8616,2.9694,2022-43,2022,10,-0.7370084634624602,-1.134209709900278,-0.0802736056924391,0.0802736056924391,0.7496644427496498,5.41164605185504,5,0,0,0.3935917185477282,2.92,3.03,2.9,2.9694,2.842,2.842,0.11858766411264354,1.842
SP2,Espanha - Segunda Divisão,2022,2022-11-01,Las Palmas,Burgos,SP2|2022-11-01|Las Palmas|Burgos,OU25,O25,2.53,0.3722084367245657,0.1183515649668344,0.2338378215127917,0.1,47,0,2.65,2.4794,2.597,2022-44,2022,11,-0.5227541946312646,-2.008133817727177,-0.2538568717577313,0.2538568717577313,0.3171192109308609,3.871201010907891,20,1,3,0.4430848616615477,2.53,2.65,2.5,2.597,2.45,2.45,0.08555791107079203,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-11-02,Villarreal B,Oviedo,SP2|2022-11-02|Villarreal B|Oviedo,1X2,A,2.98,0.3145284507798989,0.2604990352390753,0.227480262546008,0.6165170972388926,487,0,3.19,2.9204,3.1262,2022-44,2022,11,-0.7790324588724707,-1.043376429072746,-0.0540294155408235,0.0540294155408235,0.8255960265871236,6.190315405853148,20,0,0,0.368897529793977,2.98,3.08,3.0,3.0184,2.94,2.94,0.08455873759429244,-1.0
E0,Inglaterra - Premier League,2022,2022-11-06,Aston Villa,Man United,E0|2022-11-06|Aston Villa|Man United,1X2,A,2.28,0.4222242454590977,0.3120692966501532,0.3123656837368813,0.4310893483759725,247,0,2.38,2.2344,2.3324,2022-44,2022,11,-0.3136492652274505,-0.7904628431895087,-0.1101549488089445,0.1101549488089445,0.73736157604022,5.513428746164983,6,0,0,0.4871191684780727,2.28,2.34,2.25,2.2931999999999997,2.205,2.205,0.07409776649415023,-1.0
N1,Holanda - Eredivisie,2022,2022-11-06,Ajax,PSV Eindhoven,N1|2022-11-06|Ajax|PSV Eindhoven,OU25,U25,2.84,0.3317647058823529,0.1407396901775347,0.2026185112862251,0.1,37,0,3.08,2.7832,3.0184,2022-44,2022,11,-0.7002143477830378,-1.809159899133293,-0.1910250157048182,0.1910250157048182,0.4229405573657575,3.6375861597263857,16,1,4,0.4014233249138194,2.84,2.85,2.7,2.793,2.646,2.646,0.06216611772196612,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-11-07,Lugo,Cartagena,SP2|2022-11-07|Lugo|Cartagena,1X2,H,2.84,0.3307503941498105,0.2463863908624112,0.3135499989465135,0.1,217,0,2.95,2.7832,2.891,2022-45,2022,11,-0.70479309877838,-1.1179787836890116,-0.0843640032873992,0.0843640032873992,0.7426860531509996,5.384495062789089,20,0,2,0.3853455905787226,2.84,2.92,2.87,2.8615999999999997,2.8126,2.8126,0.08382300806171528,-1.0
G1,Grécia - Super League,2022,2022-11-09,Levadeiakos,Olympiakos,G1|2022-11-09|Levadeiakos|Olympiakos,1X2,A,1.35,0.6912899858235781,0.5974484485968634,0.557783047766669,0.1,60,1,1.4,1.323,1.372,2022-45,2022,11,0.8061570260247386,0.3948448349069447,-0.0938415372267147,0.0938415372267147,0.8630031646147718,4.110873864173311,10,0,0,0.7784695236870537,1.35,1.36,1.4,1.3328,1.3719999999999999,1.3719999999999999,0.06806018649863765,0.3719999999999999
D1,Alemanha - Bundesliga,2022,2022-11-12,Augsburg,Bochum,D1|2022-11-12|Augsburg|Bochum,1X2,A,2.91,0.3287700990982807,0.2465012375706356,0.2092762132253068,0.3441316316389367,202,1,3.16,2.8518,3.0968,2022-45,2022,11,-0.7137529830193806,-1.11736036159502,-0.082268861527645,0.082268861527645,0.7474942035213792,5.313205979041787,4,0,0,0.3749059638815531,2.91,3.02,2.9,2.9596,2.842,2.842,0.06548274935137388,1.842
B1,Bélgica - Pro League,2022,2022-11-13,Anderlecht,Genk,B1|2022-11-13|Anderlecht|Genk,1X2,H,2.77,0.339489956755446,0.2471667680688529,0.2452983865039597,0.2363099766152813,145,0,2.88,2.7146,2.8224,2022-45,2022,11,-0.6655679652616528,-1.113780448564337,-0.0923231886865931,0.0923231886865931,0.7259150032621323,4.983606621708336,1,0,2,0.4051475274970857,2.77,2.86,2.8,2.8028,2.7439999999999998,2.7439999999999998,0.11172481545200319,-1.0
G1,Grécia - Super League,2022,2022-11-14,Asteras Tripolis,Ionikos,G1|2022-11-14|Asteras Tripolis|Ionikos,1X2,H,1.62,0.5766171049535569,0.3268487821295774,0.3233152501227282,0.3337384587187365,167,1,1.67,1.5876,1.6365999999999998,2022-46,2022,11,0.3089014911183228,-0.7224723726664606,-0.2497683228239794,0.2497683228239794,0.5658571730763714,5.123963979403259,10,0,2,0.6213786251904487,1.62,1.61,1.65,1.5778,1.617,1.617,0.004769236932955501,0.617
SP2,Espanha - Segunda Divisão,2022,2022-11-25,Huesca,Sp Gijon,SP2|2022-11-25|Huesca|Sp Gijon,1X2,A,2.74,0.3421257703211023,0.2265787622127435,0.2224382315101969,0.8042710486696308,415,0,2.85,2.6852,2.793,2022-47,2022,11,-0.6538353538138073,-1.2277312185693112,-0.1155470081083588,0.1155470081083588,0.6603373509390089,6.030685260261263,20,0,0,0.3827254116564326,2.74,2.84,2.8,2.7832,2.7439999999999998,2.7439999999999998,0.05019852958525095,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-11-26,Albacete,Santander,SP2|2022-11-26|Albacete|Santander,1X2,H,2.09,0.4492040520984081,0.2640404422124751,0.3780616796460067,0.1447999999999999,362,1,2.25,2.0482,2.205,2022-47,2022,11,-0.2038871665529854,-1.0250728869482242,-0.185163609885933,0.185163609885933,0.586490594613217,5.8944028342648505,20,0,2,0.4953827100223039,2.09,2.13,2.1,2.0873999999999997,2.058,2.058,0.019497617225901376,1.0579999999999998
I2,Itália - Série B,2022,2022-11-27,Cittadella,Cosenza,I2|2022-11-27|Cittadella|Cosenza,OU25,U25,1.61,0.5839793281653746,0.6496314184715781,0.5732126677643465,0.4662882056399424,398,1,1.65,1.5778,1.617,2022-47,2022,11,0.3391306342878224,0.6174194630973221,0.0656520903062035,0.0656520903062035,1.1105202990829897,5.988961416889864,12,1,4,0.6566361121979821,1.61,1.63,1.61,1.5974,1.5778,1.5778,0.03604045782597631,0.5778000000000001
SP2,Espanha - Segunda Divisão,2022,2022-11-27,Cartagena,Eibar,SP2|2022-11-27|Cartagena|Eibar,1X2,D,2.88,0.3259432320922603,0.3144987925232728,0.3216144999677635,0.9935131642506452,1160,0,3.01,2.8224,2.9498,2022-47,2022,11,-0.7265911012307672,-0.7791700236753715,-0.0114444395689874,0.0114444395689874,0.9619370020619488,7.057036981697891,20,0,1,0.3612106959323869,2.88,2.91,2.9,2.8518,2.842,2.842,0.026560797839843664,-1.0
E1,Inglaterra - Championship,2022,2022-12-03,Sunderland,Millwall,E1|2022-12-03|Sunderland|Millwall,1X2,A,2.79,0.3407700626415556,0.3757176493711136,0.3141118605728121,0.4631425135330839,442,0,3.12,2.7342,3.0576,2022-48,2022,12,-0.6598644455111664,-0.5077648222359551,0.034947586729558,0.034947586729558,1.099328731332334,6.093569770045136,7,0,0,0.3644727943412828,2.79,2.97,2.87,2.9106,2.8126,2.8126,0.025116181364292167,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-12-03,Mirandes,Albacete,SP2|2022-12-03|Mirandes|Albacete,1X2,D,2.93,0.3202163763137867,0.2670029472622816,0.3144202928086163,0.7445590798044616,996,0,3.05,2.8714,2.989,2022-48,2022,12,-0.7527776038018152,-1.0098819842820634,-0.0532134290515051,0.0532134290515051,0.8312245792893647,6.904750769961838,20,0,1,0.3557052362219595,2.93,2.97,2.9,2.9106,2.842,2.842,0.010914281342808918,-1.0
I2,Itália - Série B,2022,2022-12-04,Brescia,Reggina,I2|2022-12-04|Brescia|Reggina,1X2,A,2.78,0.3372659160282877,0.2453503299449257,0.2184290744279347,0.5128441327723704,278,1,3.05,2.7244,2.989,2022-48,2022,12,-0.6755021422146277,-1.1235665210616543,-0.091915586083362,0.091915586083362,0.7253179180027353,5.631211781821365,12,0,0,0.3829145576503704,2.78,3.04,2.9,2.9792,2.842,2.842,0.08824317284235272,1.842
I2,Itália - Série B,2022,2022-12-04,Cosenza,Perugia,I2|2022-12-04|Cosenza|Perugia,1X2,A,2.23,0.4213517854936365,0.3221595950062769,0.2697317473039408,0.4491922443181813,398,0,2.3,2.1854,2.254,2022-48,2022,12,-0.3172266389059792,-0.7438648099443198,-0.0991921904873596,0.0991921904873596,0.7627755015401274,5.988961416889864,12,0,0,0.4570910769639971,2.23,2.3,2.3,2.254,2.254,2.254,0.030283287476849496,-1.0
SP2,Espanha - Segunda Divisão,2022,2022-12-05,Ponferradina,Burgos,SP2|2022-12-05|Ponferradina|Burgos,OU25,O25,2.54,0.3712871287128712,0.2640293701004348,0.3190138338033996,0.4964847971771534,381,1,2.75,2.4892,2.695,2022-49,2022,12,-0.5266989729222813,-1.0251298655659984,-0.1072577586124363,0.1072577586124363,0.7092089673185268,5.945420608606575,20,1,3,0.4217239193723123,2.54,2.61,2.6,2.5578,2.548,2.548,0.0745525465606518,1.548
SP2,Espanha - Segunda Divisão,2022,2022-12-08,Burgos,Eibar,SP2|2022-12-08|Burgos|Eibar,1X2,A,2.74,0.3421658986175115,0.2485916680548019,0.2224382315101969,0.8042710486696308,415,1,2.93,2.6852,2.8714,2022-49,2022,12,-0.6536570708533105,-1.1061375585924618,-0.0935742305627096,0.0935742305627096,0.7244066763518339,6.030685260261263,20,0,0,0.409212330701649,2.74,2.83,2.7,2.7734,2.646,2.646,0.08277582703656305,1.646
SP2,Espanha - Segunda Divisão,2022,2022-12-08,Ibiza,Santander,SP2|2022-12-08|Ibiza|Santander,1X2,H,2.76,0.3401068979427188,0.2323085461824666,0.3135499989465135,0.1,217,1,2.92,2.7048,2.8616,2022-49,2022,12,-0.6628178814136244,-1.1953214710611115,-0.1077983517602522,0.1077983517602522,0.6810432377168684,5.384495062789089,20,0,2,0.3731754529110369,2.76,2.92,2.88,2.8615999999999997,2.8224,2.8224,0.05325039829611056,1.8224
SP2,Espanha - Segunda Divisão,2022,2022-12-10,Villarreal B,Tenerife,SP2|2022-12-10|Villarreal B|Tenerife,1X2,A,2.73,0.3437472420792515,0.2232276407828717,0.2224382315101969,0.8042710486696308,415,0,2.87,2.6754,2.8126,2022-49,2022,12,-0.6466393905364863,-1.2469552719891337,-0.1205196012963798,0.1205196012963798,0.6475110270252878,6.030685260261263,20,0,0,0.3827254116564326,2.73,2.87,2.8,2.8126,2.7439999999999998,2.7439999999999998,0.05019852958525095,-1.0
E1,Inglaterra - Championship,2022,2022-12-16,Birmingham,Reading,E1|2022-12-16|Birmingham|Reading,OU25,O25,2.48,0.3830845771144278,0.3692313696702137,0.4281420378402397,0.5359125935433904,455,1,2.63,2.4304,2.5774,2022-50,2022,12,-0.4764761437513534,-0.5355156582508769,-0.013853207444214,0.013853207444214,0.9613282898370872,6.1224928095143865,7,1,3,0.3959402679356027,2.48,2.59,2.63,2.5382,2.5774,2.5774,0.020496446577222383,1.5774
E1,Inglaterra - Championship,2022,2022-12-17,Hull,Sunderland,E1|2022-12-17|Hull|Sunderland,1X2,A,2.72,0.3495486804933507,0.5693199130031747,0.4974813744280106,0.1,113,0,2.88,2.6656,2.8224,2022-50,2022,12,-0.6210236215728566,0.2790769564478518,0.219771232509824,0.219771232509824,1.6240823163331626,4.736198448394496,7,0,0,0.3931565095425258,2.72,2.78,2.88,2.7243999999999997,2.8224,2.8224,0.10964493253282481,-1.0
E1,Inglaterra - Championship,2022,2022-12-17,Norwich,Blackburn,E1|2022-12-17|Norwich|Blackburn,OU25,U25,1.95,0.4868421052631579,0.5880995467666861,0.5721108513626796,0.977756667781638,551,1,2.04,1.911,1.9992,2022-50,2022,12,-0.0526437334854217,0.3561145290023612,0.1012574415035281,0.1012574415035281,1.2055120712662677,6.313548046277095,7,1,4,0.5338227332832401,1.95,2.01,2.0,1.9697999999999998,1.96,1.96,0.04629255723515069,0.96
SP2,Espanha - Segunda Divisão,2022,2022-12-18,Malaga,Alaves,SP2|2022-12-18|Malaga|Alaves,1X2,D,2.89,0.3248536779705562,0.3167770939717342,0.3216144999677635,0.9935131642506452,1160,0,3.05,2.8322000000000003,2.989,2022-50,2022,12,-0.7315545814370382,-0.7686228165272302,-0.0080765839988219,0.0080765839988219,0.9721452154373346,7.057036981697891,20,0,1,0.362609538783623,2.89,2.91,3.0,2.8518,2.94,2.94,0.06607204402385158,-1.0
G1,Grécia - Super League,2022,2022-12-21,Giannina,Olympiakos,G1|2022-12-21|Giannina|Olympiakos,1X2,A,1.37,0.6812397949055453,0.6758276738572755,0.6115546622517855,0.5349696160222286,618,0,1.41,1.3426,1.3818,2022-51,2022,12,0.7594752539673523,0.734662878005719,-0.0054121210482698,0.0054121210482698,0.9906013675892982,6.428105272684596,10,0,0,0.7390826667243993,1.37,1.37,1.4,1.3426,1.3719999999999999,1.3719999999999999,0.014021418745875813,-1.0
G1,Grécia - Super League,2022,2022-12-21,Ionikos,Panathinaikos,G1|2022-12-21|Ionikos|Panathinaikos,1X2,A,1.34,0.6982865331260099,0.6937242560929786,0.6115546622517855,0.5349696160222286,618,0,1.4,1.3132,1.372,2022-51,2022,12,0.8391517426312186,0.8175887359745082,-0.0045622770330312,0.0045622770330312,0.992045782709176,6.428105272684596,10,0,0,0.7737622965519398,1.34,1.34,1.4,1.3132000000000001,1.3719999999999999,1.3719999999999999,0.06160187086926139,-1.0
G1,Grécia - Super League,2022,2022-12-21,Levadeiakos,Aris,G1|2022-12-21|Levadeiakos|Aris,1X2,A,1.71,0.5458465345606569,0.6344882717343672,0.5884011782823378,0.7523176633668525,1106,0,1.75,1.6758,1.715,2022-51,2022,12,0.1839026934791816,0.5515204357663289,0.0886417371737102,0.0886417371737102,1.1602675186451037,7.009408932708637,10,0,0,0.5969949920994546,1.71,1.7,1.73,1.666,1.6954,1.6954,0.012145309605415378,-1.0
G1,Grécia - Super League,2022,2022-12-22,Panetolikos,PAOK,G1|2022-12-22|Panetolikos|PAOK,1X2,A,1.61,0.5807832915383749,0.500314556612715,0.4623928437862635,0.5774044474405868,2316,1,1.66,1.5778,1.6267999999999998,2022-51,2022,12,0.3259897049003808,0.0012582266168548,-0.0804687349256599,0.0804687349256599,0.8599672144068679,7.748028524432376,10,0,0,0.6428782079333346,1.61,1.64,1.65,1.6072,1.617,1.617,0.039534062228202105,0.617
E0,Inglaterra - Premier League,2022,2022-12-26,Everton,Wolves,E0|2022-12-26|Everton|Wolves,OU25,O25,2.27,0.4209183673469387,0.3124981684547719,0.4469158569713327,0.1,86,1,2.4,2.2246,2.352,2022-52,2022,12,-0.3190045435808222,-0.7884658853884132,-0.1084201988921668,0.1084201988921668,0.7406602618885473,4.465908118654584,6,1,3,0.472952251504285,2.27,2.29,2.3,2.2442,2.254,2.254,0.06603437489065844,1.254
T1,Turquia - Super Lig,2022,2022-12-27,Ankaragucu,Umraniyespor,T1|2022-12-27|Ankaragucu|Umraniyespor,OU25,U25,1.96,0.4855643044619423,0.394704870222848,0.4277777705996234,0.3215970977709715,285,0,2.05,1.9208,2.009,2022-52,2022,12,-0.0577588341521921,-0.4275778352576846,-0.0908594342390943,0.0908594342390943,0.8112080286270171,5.655991810819852,22,1,4,0.5449381783033489,1.96,2.0,2.0,1.96,1.96,1.96,0.06807882947456378,-1.0
P1,Portugal - Primeira Liga,2022,2022-12-29,Gil Vicente,Santa Clara,P1|2022-12-29|Gil Vicente|Santa Clara,OU25,O25,1.9,0.5,0.2427767895766019,0.3692057742191939,0.1999999999999999,939,0,2.0,1.862,1.96,2022-52,2022,12,0.0,-1.1375156120368026,-0.2572232104233981,0.2572232104233981,0.4845844103325387,6.84587987526405,18,1,3,0.5481551785596543,1.9,1.97,1.95,1.9305999999999999,1.911,1.911,0.047524546227499576,-1.0
