Market,Side,MarketBand,DifferenceBand,Season,Bets,Wins,ProfitUnits,HitRate,AverageOdd,ROI
1X2,A,0.05,0.24,2018,1,0,-1.0,0.0,17.64,-1.0
1X2,A,0.05,0.24,2020,1,0,-1.0,0.0,15.435,-1.0
1X2,A,0.05,0.26,2013,1,0,-1.0,0.0,28.419999999999998,-1.0
1X2,A,0.05,0.26,2024,1,0,-1.0,0.0,147.98,-1.0
1X2,A,0.05,0.3,2012,1,0,-1.0,0.0,14.7,-1.0
1X2,A,0.05,0.32,2024,1,0,-1.0,0.0,15.68,-1.0
1X2,A,0.075,-0.08,2015,1,0,-1.0,0.0,11.76,-1.0
1X2,A,0.075,-0.08,2017,1,0,-1.0,0.0,13.719999999999999,-1.0
1X2,A,0.075,-0.06,2013,2,1,10.1716,0.5,11.4758,5.0858
1X2,A,0.075,-0.06,2014,2,0,-2.0,0.0,11.515,-1.0
1X2,A,0.075,-0.06,2015,3,0,-3.0,0.0,12.125866666666667,-1.0
1X2,A,0.075,-0.06,2016,1,0,-1.0,0.0,10.78,-1.0
1X2,A,0.075,-0.06,2017,4,0,-4.0,0.0,11.7943,-1.0
1X2,A,0.075,-0.06,2019,4,0,-4.0,0.0,14.087499999999999,-1.0
1X2,A,0.075,-0.06,2020,3,0,-3.0,0.0,11.025,-1.0
1X2,A,0.075,-0.06,2022,3,1,6.800000000000001,0.3333333333333333,12.838000000000001,2.266666666666667
1X2,A,0.075,-0.06,2023,2,0,-2.0,0.0,11.1426,-1.0
1X2,A,0.075,-0.06,2024,1,0,-1.0,0.0,11.76,-1.0
1X2,A,0.075,-0.06,2025,1,0,-1.0,0.0,10.535,-1.0
1X2,A,0.075,-0.04,2012,6,1,6.74,0.16666666666666666,13.0242,1.1233333333333333
1X2,A,0.075,-0.04,2013,3,0,-3.0,0.0,14.285133333333334,-1.0
1X2,A,0.075,-0.04,2014,7,0,-7.0,0.0,13.428799999999999,-1.0
1X2,A,0.075,-0.04,2015,4,0,-4.0,0.0,12.485199999999999,-1.0
1X2,A,0.075,-0.04,2016,7,0,-7.0,0.0,12.635,-1.0
1X2,A,0.075,-0.04,2017,10,1,2.6125999999999987,0.1,12.8233,0.2612599999999999
1X2,A,0.075,-0.04,2018,5,0,-5.0,0.0,12.41268,-1.0
1X2,A,0.075,-0.04,2019,9,1,3.74,0.1111111111111111,12.74,0.41555555555555557
1X2,A,0.075,-0.04,2020,1,0,-1.0,0.0,16.905,-1.0
1X2,A,0.075,-0.04,2021,3,0,-3.0,0.0,12.576666666666666,-1.0
1X2,A,0.075,-0.04,2022,12,1,1.7199999999999989,0.08333333333333333,12.4166,0.14333333333333323
1X2,A,0.075,-0.04,2023,11,1,-0.22000000000000064,0.09090909090909091,12.487872727272729,-0.02000000000000006
1X2,A,0.075,-0.04,2024,6,0,-6.0,0.0,12.826566666666666,-1.0
1X2,A,0.075,-0.04,2025,7,1,4.76,0.14285714285714285,12.476799999999999,0.6799999999999999
1X2,A,0.075,-0.02,2012,4,1,11.787799999999999,0.25,13.34515,2.9469499999999997
1X2,A,0.075,-0.02,2013,13,0,-13.0,0.0,13.424492307692306,-1.0
1X2,A,0.075,-0.02,2014,11,3,28.396,0.2727272727272727,14.146745454545453,2.5814545454545454
1X2,A,0.075,-0.02,2015,19,2,6.264399999999998,0.10526315789473684,12.898863157894736,0.32970526315789467
1X2,A,0.075,-0.02,2016,14,2,17.36,0.14285714285714285,13.1999,1.24
1X2,A,0.075,-0.02,2017,14,4,33.422200000000004,0.2857142857142857,12.803700000000001,2.3873
1X2,A,0.075,-0.02,2018,21,3,22.022,0.14285714285714285,13.413866666666665,1.0486666666666666
1X2,A,0.075,-0.02,2019,13,1,-0.2599999999999998,0.07692307692307693,13.012138461538463,-0.019999999999999983
1X2,A,0.075,-0.02,2020,9,0,-9.0,0.0,11.874333333333333,-1.0
1X2,A,0.075,-0.02,2021,10,0,-10.0,0.0,12.54694,-1.0
1X2,A,0.075,-0.02,2022,14,0,-14.0,0.0,12.288499999999999,-1.0
1X2,A,0.075,-0.02,2023,17,1,-5.24,0.058823529411764705,12.673705882352941,-0.30823529411764705
1X2,A,0.075,-0.02,2024,10,0,-10.0,0.0,12.811539999999999,-1.0
1X2,A,0.075,-0.02,2025,14,0,-14.0,0.0,11.905600000000002,-1.0
1X2,A,0.075,0.0,2012,21,2,5.459999999999999,0.09523809523809523,13.054066666666667,0.25999999999999995
1X2,A,0.075,0.0,2013,20,1,-6.329000000000001,0.05,13.457849999999999,-0.31645
1X2,A,0.075,0.0,2014,24,1,-12.24,0.041666666666666664,12.569725,-0.51
1X2,A,0.075,0.0,2015,26,2,-0.5199999999999996,0.07692307692307693,12.613730769230768,-0.019999999999999983
1X2,A,0.075,0.0,2016,20,3,16.2698,0.15,12.58761,0.81349
1X2,A,0.075,0.0,2017,17,2,5.539999999999999,0.11764705882352941,12.822435294117648,0.3258823529411764
1X2,A,0.075,0.0,2018,20,0,-20.0,0.0,12.65474,-1.0
1X2,A,0.075,0.0,2019,20,0,-20.0,0.0,12.38965,-1.0
1X2,A,0.075,0.0,2020,24,4,25.7252,0.16666666666666666,12.538691666666667,1.0718833333333333
1X2,A,0.075,0.0,2021,19,4,31.8816,0.21052631578947367,12.998410526315789,1.677978947368421
1X2,A,0.075,0.0,2022,25,1,-11.280000000000001,0.04,12.983432,-0.45120000000000005
1X2,A,0.075,0.0,2023,23,2,0.5199999999999996,0.08695652173913043,12.670547826086956,0.022608695652173893
1X2,A,0.075,0.0,2024,18,0,-18.0,0.0,12.165611111111112,-1.0
1X2,A,0.075,0.0,2025,20,2,2.539999999999999,0.1,11.833499999999999,0.12699999999999995
1X2,A,0.075,0.02,2012,24,3,18.727999999999994,0.125,13.346375,0.7803333333333331
1X2,A,0.075,0.02,2013,28,2,-3.0001999999999995,0.07142857142857142,13.200249999999999,-0.10714999999999998
1X2,A,0.075,0.02,2014,35,3,0.27999999999999936,0.08571428571428572,13.0046,0.007999999999999981
1X2,A,0.075,0.02,2015,17,2,8.969999999999999,0.11764705882352941,12.945223529411765,0.5276470588235294
1X2,A,0.075,0.02,2016,21,0,-21.0,0.0,12.941133333333333,-1.0
1X2,A,0.075,0.02,2017,28,1,-13.3,0.03571428571428571,13.16035,-0.47500000000000003
1X2,A,0.075,0.02,2018,33,4,22.125,0.12121212121212122,12.92560606060606,0.6704545454545454
1X2,A,0.075,0.02,2019,21,2,1.5399999999999991,0.09523809523809523,12.309733333333332,0.07333333333333329
1X2,A,0.075,0.02,2020,20,2,4.4902,0.1,12.93698,0.22451
1X2,A,0.075,0.02,2021,23,2,1.1961999999999993,0.08695652173913043,12.394869565217391,0.05200869565217388
1X2,A,0.075,0.02,2022,20,2,5.725,0.1,12.75078,0.28625
1X2,A,0.075,0.02,2023,36,1,-23.75,0.027777777777777776,12.593816666666665,-0.6597222222222222
1X2,A,0.075,0.02,2024,26,2,0.4599999999999991,0.07692307692307693,12.582446153846153,0.017692307692307657
1X2,A,0.075,0.02,2025,27,1,-15.24,0.037037037037037035,11.86162962962963,-0.5644444444444444
1X2,A,0.075,0.04,2012,24,0,-24.0,0.0,13.052375,-1.0
1X2,A,0.075,0.04,2013,30,0,-30.0,0.0,13.213666666666665,-1.0
1X2,A,0.075,0.04,2014,22,1,-9.26,0.045454545454545456,13.130663636363636,-0.4209090909090909
1X2,A,0.075,0.04,2015,25,0,-25.0,0.0,13.089664,-1.0
1X2,A,0.075,0.04,2016,28,1,-14.4074,0.03571428571428571,12.853399999999999,-0.5145500000000001
1X2,A,0.075,0.04,2017,22,1,-9.250200000000001,0.045454545454545456,13.09680909090909,-0.42046363636363643
1X2,A,0.075,0.04,2018,22,2,4.704999999999998,0.09090909090909091,13.254054545454546,0.21386363636363628
1X2,A,0.075,0.04,2019,27,1,-12.3,0.037037037037037035,12.659422222222222,-0.4555555555555556
1X2,A,0.075,0.04,2020,23,1,-11.436,0.043478260869565216,12.175860869565218,-0.49721739130434783
1X2,A,0.075,0.04,2021,16,1,-3.26,0.0625,13.0823875,-0.20375
1X2,A,0.075,0.04,2022,19,1,-5.917,0.05263157894736842,13.322842105263158,-0.31142105263157893
1X2,A,0.075,0.04,2023,25,3,10.77,0.12,12.870144,0.43079999999999996
1X2,A,0.075,0.04,2024,36,3,-2.6800000000000015,0.08333333333333333,11.846022222222222,-0.07444444444444448
1X2,A,0.075,0.04,2025,30,1,-19.22,0.03333333333333333,12.135666666666667,-0.6406666666666666
1X2,A,0.075,0.06,2012,25,1,-11.7994,0.04,13.67492,-0.471976
1X2,A,0.075,0.06,2013,29,0,-29.0,0.0,13.343206896551724,-1.0
1X2,A,0.075,0.06,2014,29,0,-29.0,0.0,13.206682758620689,-1.0
1X2,A,0.075,0.06,2015,27,1,-14.26,0.037037037037037035,12.97882962962963,-0.5281481481481481
1X2,A,0.075,0.06,2016,20,1,-8.9456,0.05,12.54792,-0.44728
1X2,A,0.075,0.06,2017,33,5,30.1022,0.15151515151515152,12.605769696969697,0.9121878787878788
1X2,A,0.075,0.06,2018,26,4,25.7734,0.15384615384615385,12.964646153846154,0.9912846153846153
1X2,A,0.075,0.06,2019,21,1,-10.024000000000001,0.047619047619047616,13.136666666666667,-0.4773333333333334
1X2,A,0.075,0.06,2020,15,1,-3.8965999999999994,0.06666666666666667,12.862173333333335,-0.2597733333333333
1X2,A,0.075,0.06,2021,26,0,-26.0,0.0,12.332923076923077,-1.0
1X2,A,0.075,0.06,2022,21,1,-9.24,0.047619047619047616,12.200066666666666,-0.44
1X2,A,0.075,0.06,2023,24,0,-24.0,0.0,12.4754,-1.0
1X2,A,0.075,0.06,2024,24,4,26.47,0.16666666666666666,12.132399999999999,1.1029166666666665
1X2,A,0.075,0.06,2025,18,3,16.299999999999997,0.16666666666666666,12.331666666666667,0.9055555555555554
1X2,A,0.075,0.08,2012,10,1,1.7599999999999998,0.1,12.98108,0.176
1X2,A,0.075,0.08,2013,17,2,6.4612,0.11764705882352941,13.457705882352942,0.3800705882352941
1X2,A,0.075,0.08,2014,25,0,-25.0,0.0,13.394639999999999,-1.0
1X2,A,0.075,0.08,2015,16,1,-1.3000000000000007,0.0625,13.512974999999999,-0.08125000000000004
1X2,A,0.075,0.08,2016,22,3,15.612400000000001,0.13636363636363635,12.627745454545455,0.7096545454545455
1X2,A,0.075,0.08,2017,20,1,-8.24,0.05,12.756170000000001,-0.41200000000000003
1X2,A,0.075,0.08,2018,18,2,5.441599999999999,0.1111111111111111,12.302266666666666,0.3023111111111111
1X2,A,0.075,0.08,2019,24,0,-24.0,0.0,12.578708333333333,-1.0
1X2,A,0.075,0.08,2020,11,0,-11.0,0.0,12.47450909090909,-1.0
1X2,A,0.075,0.08,2021,22,2,2.4313999999999982,0.09090909090909091,12.452681818181818,0.11051818181818174
1X2,A,0.075,0.08,2022,23,2,-0.46000000000000085,0.08695652173913043,12.4852,-0.02000000000000004
1X2,A,0.075,0.08,2023,15,1,-4.220000000000001,0.06666666666666667,12.33036,-0.2813333333333334
1X2,A,0.075,0.08,2024,20,0,-20.0,0.0,11.89622,-1.0
1X2,A,0.075,0.08,2025,17,1,-6.220000000000001,0.058823529411764705,12.03670588235294,-0.3658823529411765
1X2,A,0.075,0.1,2012,11,2,13.666599999999999,0.18181818181818182,13.539145454545455,1.2424181818181816
1X2,A,0.075,0.1,2013,17,1,-5.465400000000001,0.058823529411764705,12.63450588235294,-0.3214941176470589
1X2,A,0.075,0.1,2014,8,0,-8.0,0.0,14.6755,-1.0
1X2,A,0.075,0.1,2015,13,2,15.175,0.15384615384615385,13.511938461538461,1.1673076923076924
1X2,A,0.075,0.1,2016,13,0,-13.0,0.0,13.555661538461539,-1.0
1X2,A,0.075,0.1,2017,11,2,12.52,0.18181818181818182,12.133290909090908,1.1381818181818182
1X2,A,0.075,0.1,2018,13,3,26.199999999999996,0.23076923076923078,12.611092307692306,2.015384615384615
1X2,A,0.075,0.1,2019,21,4,27.2258,0.19047619047619047,13.158133333333334,1.2964666666666667
1X2,A,0.075,0.1,2020,11,1,4.68,0.09090909090909091,12.860272727272728,0.4254545454545454
1X2,A,0.075,0.1,2021,13,1,-0.2599999999999998,0.07692307692307693,12.953338461538461,-0.019999999999999983
1X2,A,0.075,0.1,2022,11,2,18.889999999999997,0.18181818181818182,12.547563636363636,1.717272727272727
1X2,A,0.075,0.1,2023,10,0,-10.0,0.0,12.17552,-1.0
1X2,A,0.075,0.1,2024,19,1,-6.26,0.05263157894736842,11.874505263157895,-0.3294736842105263
1X2,A,0.075,0.1,2025,19,1,-8.71,0.05263157894736842,12.37378947368421,-0.458421052631579
1X2,A,0.075,0.12,2012,9,2,17.95,0.2222222222222222,13.057955555555555,1.9944444444444445
1X2,A,0.075,0.12,2013,11,0,-11.0,0.0,14.224254545454546,-1.0
1X2,A,0.075,0.12,2014,12,1,1.2986000000000004,0.08333333333333333,13.615466666666668,0.1082166666666667
1X2,A,0.075,0.12,2015,11,2,13.5,0.18181818181818182,12.658036363636363,1.2272727272727273
1X2,A,0.075,0.12,2016,14,0,-14.0,0.0,12.824,-1.0
1X2,A,0.075,0.12,2017,10,0,-10.0,0.0,13.078100000000001,-1.0
1X2,A,0.075,0.12,2018,9,0,-9.0,0.0,13.322555555555555,-1.0
1X2,A,0.075,0.12,2019,9,1,4.719999999999999,0.1111111111111111,12.704066666666668,0.5244444444444443
1X2,A,0.075,0.12,2020,11,2,14.48,0.18181818181818182,12.417490909090908,1.3163636363636364
1X2,A,0.075,0.12,2021,9,1,2.76,0.1111111111111111,11.77851111111111,0.30666666666666664
1X2,A,0.075,0.12,2022,8,0,-8.0,0.0,12.483975,-1.0
1X2,A,0.075,0.12,2023,14,0,-14.0,0.0,12.5559,-1.0
1X2,A,0.075,0.12,2024,24,2,0.009999999999999787,0.08333333333333333,12.270825,0.0004166666666666578
1X2,A,0.075,0.12,2025,10,1,2.25,0.1,12.397,0.225
1X2,A,0.075,0.14,2012,4,0,-4.0,0.0,13.4211,-1.0
1X2,A,0.075,0.14,2013,6,0,-6.0,0.0,11.929866666666667,-1.0
1X2,A,0.075,0.14,2014,6,0,-6.0,0.0,12.540733333333334,-1.0
1X2,A,0.075,0.14,2015,9,0,-9.0,0.0,12.380666666666666,-1.0
1X2,A,0.075,0.14,2016,7,0,-7.0,0.0,12.9682,-1.0
1X2,A,0.075,0.14,2017,8,2,15.863,0.25,12.111575,1.982875
1X2,A,0.075,0.14,2018,8,0,-8.0,0.0,12.390875,-1.0
1X2,A,0.075,0.14,2019,6,0,-6.0,0.0,11.270000000000001,-1.0
1X2,A,0.075,0.14,2020,7,1,4.76,0.14285714285714285,13.0522,0.6799999999999999
1X2,A,0.075,0.14,2021,5,0,-5.0,0.0,11.88152,-1.0
1X2,A,0.075,0.14,2022,9,0,-9.0,0.0,12.576666666666666,-1.0
1X2,A,0.075,0.14,2023,13,0,-13.0,0.0,12.078876923076923,-1.0
1X2,A,0.075,0.14,2024,10,0,-10.0,0.0,12.55674,-1.0
1X2,A,0.075,0.14,2025,5,0,-5.0,0.0,11.172,-1.0
1X2,A,0.075,0.16,2012,2,0,-2.0,0.0,15.434999999999999,-1.0
1X2,A,0.075,0.16,2013,6,0,-6.0,0.0,13.437433333333331,-1.0
1X2,A,0.075,0.16,2014,4,0,-4.0,0.0,14.209999999999999,-1.0
1X2,A,0.075,0.16,2015,3,0,-3.0,0.0,13.409666666666666,-1.0
1X2,A,0.075,0.16,2016,2,1,11.23,0.5,13.965,5.615
1X2,A,0.075,0.16,2017,3,0,-3.0,0.0,13.755933333333333,-1.0
1X2,A,0.075,0.16,2018,6,0,-6.0,0.0,12.74,-1.0
1X2,A,0.075,0.16,2019,7,2,17.480400000000003,0.2857142857142857,12.7722,2.4972000000000003
1X2,A,0.075,0.16,2020,1,0,-1.0,0.0,14.7,-1.0
1X2,A,0.075,0.16,2021,7,1,5.7988,0.14285714285714285,13.4764,0.8284
1X2,A,0.075,0.16,2022,4,0,-4.0,0.0,12.715499999999999,-1.0
1X2,A,0.075,0.16,2023,4,0,-4.0,0.0,12.495000000000001,-1.0
1X2,A,0.075,0.16,2024,4,0,-4.0,0.0,11.4513,-1.0
1X2,A,0.075,0.16,2025,3,0,-3.0,0.0,13.393333333333333,-1.0
1X2,A,0.075,0.18,2012,2,0,-2.0,0.0,13.23,-1.0
1X2,A,0.075,0.18,2013,1,0,-1.0,0.0,12.1324,-1.0
1X2,A,0.075,0.18,2015,3,0,-3.0,0.0,12.570133333333333,-1.0
1X2,A,0.075,0.18,2016,6,0,-6.0,0.0,12.821666666666667,-1.0
1X2,A,0.075,0.18,2017,1,0,-1.0,0.0,13.9748,-1.0
1X2,A,0.075,0.18,2018,3,0,-3.0,0.0,12.25,-1.0
1X2,A,0.075,0.18,2019,5,1,9.7,0.2,12.495,1.94
1X2,A,0.075,0.18,2020,3,1,9.8674,0.3333333333333333,13.762466666666667,3.2891333333333335
1X2,A,0.075,0.18,2021,2,0,-2.0,0.0,12.3921,-1.0
1X2,A,0.075,0.18,2022,7,1,4.76,0.14285714285714285,11.83,0.6799999999999999
1X2,A,0.075,0.18,2023,1,0,-1.0,0.0,10.78,-1.0
1X2,A,0.075,0.18,2024,3,0,-3.0,0.0,11.596666666666666,-1.0
1X2,A,0.075,0.2,2012,1,0,-1.0,0.0,10.78,-1.0
1X2,A,0.075,0.2,2013,1,0,-1.0,0.0,10.78,-1.0
1X2,A,0.075,0.2,2014,4,0,-4.0,0.0,12.68365,-1.0
1X2,A,0.075,0.2,2015,2,0,-2.0,0.0,13.0683,-1.0
1X2,A,0.075,0.2,2016,2,0,-2.0,0.0,13.8278,-1.0
1X2,A,0.075,0.2,2017,1,0,-1.0,0.0,13.719999999999999,-1.0
1X2,A,0.075,0.2,2018,1,0,-1.0,0.0,11.6424,-1.0
1X2,A,0.075,0.2,2019,4,1,7.76,0.25,12.0834,1.94
1X2,A,0.075,0.2,2021,1,0,-1.0,0.0,11.76,-1.0
1X2,A,0.075,0.2,2022,2,0,-2.0,0.0,12.887,-1.0
1X2,A,0.075,0.2,2023,1,0,-1.0,0.0,15.68,-1.0
1X2,A,0.075,0.2,2024,1,0,-1.0,0.0,10.78,-1.0
1X2,A,0.075,0.2,2025,2,0,-2.0,0.0,11.76,-1.0
1X2,A,0.075,0.22,2015,2,0,-2.0,0.0,13.3035,-1.0
1X2,A,0.075,0.22,2016,1,0,-1.0,0.0,13.8964,-1.0
1X2,A,0.075,0.22,2017,1,0,-1.0,0.0,12.152,-1.0
1X2,A,0.075,0.22,2019,1,0,-1.0,0.0,11.76,-1.0
1X2,A,0.075,0.22,2020,3,0,-3.0,0.0,11.707733333333332,-1.0
1X2,A,0.075,0.22,2021,2,0,-2.0,0.0,12.25,-1.0
1X2,A,0.075,0.22,2023,2,0,-2.0,0.0,11.27,-1.0
1X2,A,0.075,0.22,2024,1,0,-1.0,0.0,11.76,-1.0
1X2,A,0.075,0.24,2018,1,0,-1.0,0.0,14.7,-1.0
1X2,A,0.075,0.24,2019,1,0,-1.0,0.0,11.76,-1.0
1X2,A,0.075,0.24,2023,3,0,-3.0,0.0,10.975999999999999,-1.0
1X2,A,0.075,0.24,2025,1,0,-1.0,0.0,10.29,-1.0
1X2,A,0.075,0.26,2012,1,0,-1.0,0.0,12.936,-1.0
1X2,A,0.075,0.26,2015,2,0,-2.0,0.0,12.279399999999999,-1.0
1X2,A,0.075,0.26,2017,2,0,-2.0,0.0,13.425999999999998,-1.0
1X2,A,0.075,0.26,2018,1,0,-1.0,0.0,13.965,-1.0
1X2,A,0.075,0.26,2019,1,0,-1.0,0.0,11.76,-1.0
1X2,A,0.075,0.26,2020,1,0,-1.0,0.0,12.74,-1.0
1X2,A,0.075,0.26,2022,1,1,11.74,1.0,12.74,11.74
1X2,A,0.075,0.26,2023,1,0,-1.0,0.0,12.74,-1.0
1X2,A,0.075,0.26,2025,1,0,-1.0,0.0,10.29,-1.0
1X2,A,0.075,0.28,2017,1,0,-1.0,0.0,11.76,-1.0
1X2,A,0.075,0.28,2025,1,0,-1.0,0.0,10.78,-1.0
1X2,A,0.075,0.3,2013,1,0,-1.0,0.0,12.74,-1.0
1X2,A,0.075,0.32,2013,1,0,-1.0,0.0,11.8188,-1.0
1X2,A,0.075,0.34,2018,1,0,-1.0,0.0,11.76,-1.0
1X2,A,0.075,0.34,2022,1,0,-1.0,0.0,16.66,-1.0
1X2,A,0.075,0.36,2013,1,0,-1.0,0.0,12.25,-1.0
1X2,A,0.1,-0.1,2018,1,0,-1.0,0.0,8.379000000000001,-1.0
1X2,A,0.1,-0.1,2020,1,0,-1.0,0.0,10.094000000000001,-1.0
1X2,A,0.1,-0.1,2024,1,0,-1.0,0.0,11.5542,-1.0
1X2,A,0.1,-0.08,2018,2,0,-2.0,0.0,8.918,-1.0
1X2,A,0.1,-0.08,2019,2,0,-2.0,0.0,10.927,-1.0
1X2,A,0.1,-0.08,2021,1,1,8.8,1.0,9.8,8.8
1X2,A,0.1,-0.08,2022,1,1,8.8,1.0,9.8,8.8
1X2,A,0.1,-0.08,2025,1,0,-1.0,0.0,8.82,-1.0
1X2,A,0.1,-0.06,2012,4,2,15.8058,0.5,10.2655,3.95145
1X2,A,0.1,-0.06,2013,3,0,-3.0,0.0,9.306733333333334,-1.0
1X2,A,0.1,-0.06,2014,7,1,2.1140000000000008,0.14285714285714285,9.9204,0.3020000000000001
1X2,A,0.1,-0.06,2015,2,0,-2.0,0.0,9.2218,-1.0
1X2,A,0.1,-0.06,2016,5,1,3.33,0.2,9.34332,0.666
1X2,A,0.1,-0.06,2017,6,0,-6.0,0.0,9.541933333333333,-1.0
1X2,A,0.1,-0.06,2018,8,1,2.7799999999999994,0.125,10.396575,0.3474999999999999
1X2,A,0.1,-0.06,2019,2,0,-2.0,0.0,9.212,-1.0
1X2,A,0.1,-0.06,2020,6,0,-6.0,0.0,8.891866666666667,-1.0
1X2,A,0.1,-0.06,2021,7,1,4.76,0.14285714285714285,9.4948,0.6799999999999999
1X2,A,0.1,-0.06,2022,6,1,3.5059999999999985,0.16666666666666666,9.474966666666667,0.584333333333333
1X2,A,0.1,-0.06,2023,5,1,4.3100000000000005,0.2,9.13164,0.8620000000000001
1X2,A,0.1,-0.06,2024,3,0,-3.0,0.0,9.3296,-1.0
1X2,A,0.1,-0.06,2025,5,0,-5.0,0.0,9.14536,-1.0
1X2,A,0.1,-0.04,2012,5,0,-5.0,0.0,9.74316,-1.0
1X2,A,0.1,-0.04,2013,6,2,13.453,0.3333333333333333,9.587666666666665,2.2421666666666664
1X2,A,0.1,-0.04,2014,10,2,8.620000000000001,0.2,9.40604,0.8620000000000001
1X2,A,0.1,-0.04,2015,11,1,-1.6899999999999995,0.09090909090909091,9.669927272727271,-0.1536363636363636
1X2,A,0.1,-0.04,2016,12,3,18.2036,0.25,10.183016666666667,1.5169666666666668
1X2,A,0.1,-0.04,2017,9,0,-9.0,0.0,9.802177777777779,-1.0
1X2,A,0.1,-0.04,2018,11,1,-2.4936000000000007,0.09090909090909091,9.366127272727272,-0.22669090909090917
1X2,A,0.1,-0.04,2019,12,0,-12.0,0.0,9.830216666666667,-1.0
1X2,A,0.1,-0.04,2020,10,3,19.909599999999998,0.3,9.63242,1.9909599999999998
1X2,A,0.1,-0.04,2021,10,0,-10.0,0.0,9.11596,-1.0
1X2,A,0.1,-0.04,2022,9,2,10.110000000000001,0.2222222222222222,9.561533333333333,1.1233333333333335
1X2,A,0.1,-0.04,2023,17,1,-7.199999999999999,0.058823529411764705,9.388976470588235,-0.4235294117647058
1X2,A,0.1,-0.04,2024,4,0,-4.0,0.0,9.3051,-1.0
1X2,A,0.1,-0.04,2025,11,0,-11.0,0.0,9.660127272727273,-1.0
1X2,A,0.1,-0.02,2012,12,1,-2.984,0.08333333333333333,9.7804,-0.24866666666666667
1X2,A,0.1,-0.02,2013,22,0,-22.0,0.0,10.220954545454545,-1.0
1X2,A,0.1,-0.02,2014,20,3,7.538,0.15,9.6187,0.3769
1X2,A,0.1,-0.02,2015,21,3,7.008399999999998,0.14285714285714285,9.5382,0.33373333333333327
1X2,A,0.1,-0.02,2016,23,1,-13.445,0.043478260869565216,9.733104347826087,-0.5845652173913044
1X2,A,0.1,-0.02,2017,21,2,-0.9100000000000001,0.09523809523809523,9.950266666666668,-0.04333333333333334
1X2,A,0.1,-0.02,2018,22,2,-3.379999999999999,0.09090909090909091,9.754118181818182,-0.1536363636363636
1X2,A,0.1,-0.02,2019,18,1,-8.415600000000001,0.05555555555555555,9.695466666666668,-0.4675333333333334
1X2,A,0.1,-0.02,2020,19,1,-10.5328,0.05263157894736842,9.576663157894737,-0.554357894736842
1X2,A,0.1,-0.02,2021,20,2,-2.555999999999999,0.1,9.596160000000001,-0.12779999999999997
1X2,A,0.1,-0.02,2022,20,1,-10.69,0.05,9.30755,-0.5345
1X2,A,0.1,-0.02,2023,22,3,8.4976,0.13636363636363635,9.456554545454544,0.38625454545454546
1X2,A,0.1,-0.02,2024,24,1,-15.18,0.041666666666666664,8.9376,-0.6325
1X2,A,0.1,-0.02,2025,20,0,-20.0,0.0,8.92633,-1.0
1X2,A,0.1,0.0,2012,24,3,4.566999999999998,0.125,9.535808333333334,0.1902916666666666
1X2,A,0.1,0.0,2013,26,2,-6.282400000000001,0.07692307692307693,10.04273846153846,-0.24163076923076926
1X2,A,0.1,0.0,2014,28,1,-19.18,0.03571428571428571,9.81505,-0.6849999999999999
1X2,A,0.1,0.0,2015,20,1,-10.395999999999999,0.05,9.55598,-0.5197999999999999
1X2,A,0.1,0.0,2016,31,4,7.014199999999999,0.12903225806451613,9.756058064516129,0.22626451612903223
1X2,A,0.1,0.0,2017,32,3,-1.9924000000000017,0.09375,9.88575,-0.062262500000000054
1X2,A,0.1,0.0,2018,33,4,5.8962,0.12121212121212122,9.72070909090909,0.1786727272727273
1X2,A,0.1,0.0,2019,30,4,9.464600000000003,0.13333333333333333,9.478233333333332,0.31548666666666675
1X2,A,0.1,0.0,2020,22,3,9.849999999999998,0.13636363636363635,9.869045454545455,0.44772727272727264
1X2,A,0.1,0.0,2021,31,5,15.7068,0.16129032258064516,9.728554838709677,0.5066709677419354
1X2,A,0.1,0.0,2022,23,0,-23.0,0.0,9.258869565217392,-1.0
1X2,A,0.1,0.0,2023,29,3,-1.2365999999999993,0.10344827586206896,9.283303448275863,-0.0426413793103448
1X2,A,0.1,0.0,2024,30,4,7.965200000000001,0.13333333333333333,9.30804,0.2655066666666667
1X2,A,0.1,0.0,2025,36,3,-8.069999999999999,0.08333333333333333,9.209277777777778,-0.22416666666666663
1X2,A,0.1,0.02,2012,28,2,-8.988,0.07142857142857142,9.77655,-0.321
1X2,A,0.1,0.02,2013,32,1,-23.18,0.03125,9.97731875,-0.724375
1X2,A,0.1,0.02,2014,38,4,1.817400000000001,0.10526315789473684,9.744810526315788,0.04782631578947371
1X2,A,0.1,0.02,2015,24,0,-24.0,0.0,9.639525,-1.0
1X2,A,0.1,0.02,2016,36,2,-15.841399999999998,0.05555555555555555,9.793466666666667,-0.44003888888888887
1X2,A,0.1,0.02,2017,32,2,-12.6156,0.0625,9.793262499999999,-0.3942375
1X2,A,0.1,0.02,2018,38,3,-9.726999999999999,0.07894736842105263,9.620505263157895,-0.2559736842105263
1X2,A,0.1,0.02,2019,34,4,4.170999999999998,0.11764705882352941,9.512341176470589,0.12267647058823522
1X2,A,0.1,0.02,2020,28,3,1.4391999999999996,0.10714285714285714,9.77655,0.05139999999999999
1X2,A,0.1,0.02,2021,35,3,-8.638,0.08571428571428572,9.40968,-0.2468
1X2,A,0.1,0.02,2022,28,2,-9.8504,0.07142857142857142,9.34535,-0.3518
1X2,A,0.1,0.02,2023,49,4,-9.261,0.08163265306122448,9.4346,-0.18899999999999997
