Market,Side,MPBin,Sample,Wins,MarketMean,EmpiricalHit,AverageOdd,CalibratedMarketP,Gap,Reliability,Level,Code
1X2,A,0.425,120,50,0.43730277626378283,0.4166666666666667,2.173,0.4281311719983979,-0.020636109597116148,0.12420486300360481,LEAGUE,E1
1X2,D,0.2,146,29,0.21444276649133817,0.19863013698630136,4.436849315068493,0.20664329383007002,-0.015812629505036813,0.15845162596108986,LEAGUE,E1
1X2,D,0.225,304,66,0.23957053129548989,0.21710526315789475,3.970986842105263,0.22452770857780502,-0.02246526813759514,0.30885998423094874,LEAGUE,E1
1X2,D,0.25,771,208,0.2646218171030828,0.2697795071335927,3.5942282749675747,0.26893949247064325,0.0051576900305099205,0.9223273019424673,LEAGUE,E1
1X2,D,0.275,1427,390,0.28762305054850323,0.27330063069376315,3.305283812193413,0.2746629407623814,-0.014322419854740087,0.8806465012104993,LEAGUE,E1
1X2,D,0.3,507,147,0.30770479637274567,0.28994082840236685,3.0881854043392507,0.29399652885222505,-0.017763967970378824,0.5399340441564369,LEAGUE,E1
1X2,H,0.25,129,32,0.26322364189923514,0.24806201550387597,3.611937984496124,0.2562134275443917,-0.015161626395359173,0.14087656453123612,LEAGUE,E1
1X2,H,0.275,156,50,0.2881370456696287,0.32051282051282054,3.299230769230769,0.3046423426485108,0.03237577484319182,0.1423893658798133,LEAGUE,E1
1X2,H,0.3,213,75,0.31268873182596424,0.352112676056338,3.0404225352112677,0.33582179001072904,0.039423944230373764,0.1787781237388582,LEAGUE,E1
1X2,H,0.325,222,73,0.33716390661798845,0.32882882882882886,2.8186036036036035,0.3321897472921997,-0.008335077789159595,0.25822513261256846,LEAGUE,E1
1X2,H,0.35,245,80,0.3630001911997837,0.32653061224489793,2.6183673469387756,0.3403798194429558,-0.036469578954885784,0.21317659537555192,LEAGUE,E1
1X2,H,0.375,275,110,0.38768360319227607,0.4,2.4508727272727273,0.39565303642080335,0.01231639680772395,0.3084686549778741,LEAGUE,E1
1X2,H,0.4,254,117,0.4123963749164044,0.46062992125984253,2.304488188976378,0.4427214263303482,0.04823354634343813,0.18988207529965329,LEAGUE,E1
1X2,H,0.425,264,112,0.4371597029724499,0.42424242424242425,2.173901515151515,0.4289225976953321,-0.012917278730025628,0.2944774834924295,LEAGUE,E1
1X2,H,0.45,240,105,0.46239005712296033,0.4375,2.056375,0.44707309889344626,-0.02489005712296033,0.23777485719259916,LEAGUE,E1
1X2,H,0.475,217,108,0.4876721928146682,0.4976958525345622,1.9489861751152073,0.4935989888888289,0.010023659719893996,0.24859235250815626,LEAGUE,E1
1X2,H,0.5,152,82,0.5121090232319787,0.5394736842105263,1.8565789473684209,0.5258819651814465,0.027364660978547617,0.1466726201172996,LEAGUE,E1
1X2,H,0.525,160,81,0.5370526622816428,0.50625,1.77025,0.5211545140072465,-0.030802662281642856,0.14866222953059524,LEAGUE,E1
1X2,H,0.55,121,62,0.5625808342021712,0.512396694214876,1.6891735537190082,0.5401738934698365,-0.05018413998729521,0.1,LEAGUE,E1
