Level,Code,Market,Side,ProbBin,Sample,Wins,MeanPred,HitRate,Brier,CalibrationGap
LIGA,FIN,1X2,D,0.15,141,28,0.1809026702207964,0.19858156028368795,0.1602573384211682,0.017678890062891556
LIGA,FIN,1X2,D,0.2,217,48,0.22673832090294493,0.22119815668202766,0.1720940255058398,0.005540164220917271
LIGA,FIN,1X2,D,0.25,255,71,0.2769221756818211,0.2784313725490196,0.20032336792420746,0.0015091968671985256
LIGA,FIN,1X2,D,0.3,44,7,0.31326562743163,0.1590909090909091,0.15614152029347939,0.1541747183407209
LIGA,FIN,1X2,D,0.35,1,1,0.3553186919286991,1.0,0.4156139889765237,0.644681308071301
LIGA,FIN,1X2,H,0.05,2,0,0.09446716116571566,0.0,0.008926606676364558,0.09446716116571566
LIGA,FIN,1X2,H,0.1,15,2,0.12721152588252796,0.13333333333333333,0.11664758399023449,0.006121807450805372
LIGA,FIN,1X2,H,0.15,61,7,0.1792545305102119,0.11475409836065574,0.10832562054007448,0.06450043214955616
LIGA,FIN,1X2,H,0.2,54,15,0.22261137951990992,0.2777777777777778,0.2040271691411618,0.05516639825786787
LIGA,FIN,1X2,H,0.25,49,10,0.27939577018628425,0.20408163265306123,0.16838379993640348,0.07531413753322302
LIGA,FIN,1X2,H,0.3,80,23,0.32136596572402676,0.2875,0.20589055143065477,0.03386596572402678
LIGA,FIN,1X2,H,0.35,53,22,0.3676785446760422,0.41509433962264153,0.24482799892346632,0.04741579494659931
LIGA,FIN,1X2,H,0.4,63,29,0.42552740415254026,0.4603174603174603,0.24913080636433405,0.034790056164920036
LIGA,FIN,1X2,H,0.45,61,34,0.4750377635849079,0.5573770491803278,0.25203837721100925,0.08233928559541992
LIGA,FIN,1X2,H,0.5,67,36,0.523110534149655,0.5373134328358209,0.2475703523775842,0.014202898686165866
LIGA,FIN,1X2,H,0.55,34,18,0.5755955859531525,0.5294117647058824,0.2504652682122743,0.04618382124727016
LIGA,FIN,1X2,H,0.6,38,24,0.629067612830093,0.631578947368421,0.23245847941176384,0.0025113345383279695
LIGA,FIN,1X2,H,0.65,48,37,0.6719013425721907,0.7708333333333334,0.1886749673687893,0.09893199076114267
LIGA,FIN,1X2,H,0.7,25,17,0.7195537610534908,0.68,0.22081940456109225,0.03955376105349073
LIGA,FIN,1X2,H,0.75,12,9,0.7802902086261573,0.75,0.18776725984393539,0.030290208626157278
LIGA,FIN,1X2,H,0.8,8,4,0.8144017531258303,0.5,0.3450343385633877,0.3144017531258303
LIGA,FIN,1X2,H,0.85,3,2,0.8560868392103833,0.6666666666666666,0.2599867814324952,0.18942017254371668
LIGA,G1,1X2,A,0.0,69,1,0.04126974258941656,0.014492753623188406,0.015279764328695057,0.026776988966228155
LIGA,G1,1X2,A,0.05,93,5,0.07343014376148584,0.053763440860215055,0.051386000218996836,0.01966670290127078
LIGA,G1,1X2,A,0.1,46,8,0.1250436595610795,0.17391304347826086,0.15030754373194452,0.048869383917181375
LIGA,G1,1X2,A,0.15,75,13,0.1784301867297148,0.17333333333333334,0.144161044387232,0.005096853396381468
LIGA,G1,1X2,A,0.2,148,34,0.22334515808931554,0.22972972972972974,0.17635124937430616,0.0063845716404141994
LIGA,G1,1X2,A,0.25,101,29,0.2743540628874492,0.2871287128712871,0.20587758258538152,0.012774649983837927
LIGA,G1,1X2,A,0.3,105,51,0.3240839647003796,0.4857142857142857,0.276601488432234,0.16163032101390612
LIGA,G1,1X2,A,0.35,43,15,0.3680954812121097,0.3488372093023256,0.2292127886026012,0.01925827190978413
LIGA,G1,1X2,A,0.4,26,13,0.42897103209500526,0.5,0.25736375171291476,0.07102896790499474
LIGA,G1,1X2,A,0.45,30,10,0.4746886237264306,0.3333333333333333,0.24037176971758165,0.1413552903930973
LIGA,G1,1X2,A,0.5,27,15,0.519592795824381,0.5555555555555556,0.24753625036970434,0.035962759731174576
LIGA,G1,1X2,A,0.55,20,9,0.5775814217138853,0.45,0.2676872552407775,0.12758142171388526
LIGA,G1,1X2,A,0.6,18,12,0.62738541327322,0.6666666666666666,0.22354801977422512,0.03928125339344668
LIGA,G1,1X2,A,0.65,24,17,0.6800005987809393,0.7083333333333334,0.20788145104124833,0.028332734552394045
LIGA,G1,1X2,A,0.7,24,15,0.7249061289440326,0.625,0.24653173101476708,0.09990612894403261
LIGA,G1,1X2,A,0.75,21,16,0.7731304890287625,0.7619047619047619,0.1761214794596607,0.011225727124000606
LIGA,G1,1X2,A,0.8,33,27,0.8226741140385091,0.8181818181818182,0.14805626588034618,0.004492295856690864
LIGA,G1,1X2,A,0.85,13,9,0.8680601290006172,0.6923076923076923,0.24273571278647893,0.17575243669292495
LIGA,G1,1X2,A,0.9,2,2,0.910339405798108,1.0,0.008074278286004653,0.08966059420189199
LIGA,G1,1X2,D,0.0,3,0,0.044815278688432,0.0,0.0020265449286582947,0.044815278688432
LIGA,G1,1X2,D,0.05,36,4,0.07701749586908378,0.1111111111111111,0.09987251103837809,0.03409361524202732
LIGA,G1,1X2,D,0.1,96,13,0.12563340864984474,0.13541666666666666,0.11755765541928122,0.009783258016821922
LIGA,G1,1X2,D,0.15,128,21,0.17387508795989753,0.1640625,0.1359369054551226,0.009812587959897534
LIGA,G1,1X2,D,0.2,114,21,0.22261853712897475,0.18421052631578946,0.15365939487746968,0.03840801081318529
LIGA,G1,1X2,D,0.25,184,60,0.2787106717790293,0.32608695652173914,0.2208160249980084,0.04737628474270983
LIGA,G1,1X2,D,0.3,335,116,0.32311599233492505,0.34626865671641793,0.2266041090637975,0.023152664381492882
LIGA,G1,1X2,D,0.35,38,11,0.3610236354080925,0.2894736842105263,0.21216777829357578,0.07154995119756619
LIGA,G1,1X2,D,0.45,1,0,0.460483039330678,0.0,0.21204462951121877,0.460483039330678
LIGA,G1,1X2,H,0.0,21,2,0.041849409648288656,0.09523809523809523,0.0898626008340879,0.05338868558980658
LIGA,G1,1X2,H,0.05,75,7,0.07217608993256992,0.09333333333333334,0.08484796460407965,0.021157243400763415
LIGA,G1,1X2,H,0.1,45,8,0.1259307391271635,0.17777777777777778,0.14592578836732514,0.0518470386506143
LIGA,G1,1X2,H,0.15,34,6,0.1768001923233046,0.17647058823529413,0.14654337920759417,0.00032960408801047114
LIGA,G1,1X2,H,0.2,37,10,0.22354124843244771,0.2702702702702703,0.19842421680177302,0.04672902183782257
LIGA,G1,1X2,H,0.25,37,9,0.2790683813940749,0.24324324324324326,0.1870450950021381,0.03582513815083166
LIGA,G1,1X2,H,0.3,88,24,0.3275210461784221,0.2727272727272727,0.2013862448157631,0.054793773451149386
LIGA,G1,1X2,H,0.35,81,23,0.3764513857054481,0.2839506172839506,0.2109604594096483,0.09250076842149751
LIGA,G1,1X2,H,0.4,130,47,0.4229747155800905,0.36153846153846153,0.23335096310943093,0.061436254041628946
LIGA,G1,1X2,H,0.45,84,36,0.47616754902667846,0.42857142857142855,0.24964253075917425,0.04759612045524991
LIGA,G1,1X2,H,0.5,59,27,0.5190545518543185,0.4576271186440678,0.2487602122981717,0.06142743321025068
LIGA,G1,1X2,H,0.55,28,17,0.5718580277058605,0.6071428571428571,0.24138829349776852,0.03528482943699662
LIGA,G1,1X2,H,0.6,13,7,0.6284690244677209,0.5384615384615384,0.26015565985769873,0.09000748600618247
LIGA,G1,1X2,H,0.65,35,23,0.6787682897136852,0.6571428571428571,0.2298941183602327,0.02162543257082805
LIGA,G1,1X2,H,0.7,23,18,0.7234311198627172,0.782608695652174,0.17519142512967512,0.059177575789456704
LIGA,G1,1X2,H,0.75,30,24,0.7802075612665614,0.8,0.159823855818849,0.01979243873343861
LIGA,G1,1X2,H,0.8,49,41,0.8208907607651089,0.8367346938775511,0.13767041286390394,0.015843933112442143
LIGA,G1,1X2,H,0.85,44,41,0.875357070829586,0.9318181818181818,0.06810176278771385,0.05646111098859574
LIGA,G1,1X2,H,0.9,20,16,0.9075335238584941,0.8,0.17200028528870737,0.10753352385849402
LIGA,G1,OU25,O25,0.2,1,0,0.246771775654356,0.0,0.06089630925960381,0.246771775654356
LIGA,G1,OU25,O25,0.25,15,5,0.29006264978695806,0.3333333333333333,0.2206624053693889,0.043270683546375255
LIGA,G1,OU25,O25,0.3,53,23,0.3317126607797204,0.4339622641509434,0.25381987030421277,0.10224960337122302
LIGA,G1,OU25,O25,0.35,165,66,0.37754086654906593,0.4,0.24051763210815705,0.022459133450934088
LIGA,G1,OU25,O25,0.4,226,105,0.42504971856524876,0.4646017699115044,0.2507486624949095,0.03955205134625567
LIGA,G1,OU25,O25,0.45,178,88,0.47464728683065,0.4943820224719101,0.24970889622800146,0.019734735641260104
LIGA,G1,OU25,O25,0.5,126,65,0.5208934991197418,0.5158730158730159,0.24920656771953728,0.005020483246725882
LIGA,G1,OU25,O25,0.55,83,43,0.5704757685850601,0.5180722891566265,0.25071392442840956,0.0524034794284336
LIGA,G1,OU25,O25,0.6,49,35,0.6219887026139013,0.7142857142857143,0.21353796104134223,0.09229701167181303
LIGA,G1,OU25,O25,0.65,19,13,0.6700897795657397,0.6842105263157895,0.21808981770848823,0.014120746750049817
LIGA,G1,OU25,O25,0.7,13,11,0.718945374307719,0.8461538461538461,0.1434728192389107,0.12720847184612716
LIGA,G1,OU25,O25,0.75,4,3,0.7684309836337315,0.75,0.198733831579267,0.018430983633731524
LIGA,G1,OU25,O25,0.8,2,2,0.8388650113802658,1.0,0.025971770188920534,0.1611349886197342
LIGA,G1,OU25,O25,0.85,1,1,0.8764251760952783,1.0,0.015270737103082988,0.12357482390472174
LIGA,G1,OU25,U25,0.1,1,0,0.1394207295006748,0.0,0.019438139814500332,0.1394207295006748
LIGA,G1,OU25,U25,0.15,1,0,0.1916048467648104,0.0,0.036712417303766474,0.1916048467648104
LIGA,G1,OU25,U25,0.2,1,0,0.2101811436613864,0.0,0.04417611315080835,0.2101811436613864
LIGA,G1,OU25,U25,0.25,12,2,0.28912722816782876,0.16666666666666666,0.15419737935523897,0.12246056150116211
LIGA,G1,OU25,U25,0.3,27,7,0.32601805515185694,0.25925925925925924,0.19885315031395942,0.0667587958925977
LIGA,G1,OU25,U25,0.35,54,18,0.3797165896954272,0.3333333333333333,0.2220897758843096,0.046383256362093894
LIGA,G1,OU25,U25,0.4,82,35,0.42472499525499535,0.4268292682926829,0.24574920485417,0.002104273037687565
LIGA,G1,OU25,U25,0.45,160,86,0.4793561046231062,0.5375,0.2526124928362766,0.058143895376893795
LIGA,G1,OU25,U25,0.5,158,76,0.5262767129514987,0.4810126582278481,0.25130627473680334,0.04526405472365058
LIGA,G1,OU25,U25,0.55,183,93,0.5716309077457797,0.5081967213114754,0.2530469388865563,0.06343418643430432
LIGA,G1,OU25,U25,0.6,169,101,0.6248403105746041,0.5976331360946746,0.24214858875264914,0.027207174479929486
LIGA,G1,OU25,U25,0.65,67,42,0.6723888399636729,0.6268656716417911,0.23451899100997195,0.04552316832188186
LIGA,G1,OU25,U25,0.7,13,10,0.7194443289182276,0.7692307692307693,0.18164991167404906,0.04978644031254165
LIGA,G1,OU25,U25,0.75,6,4,0.76682228703746,0.6666666666666666,0.22787396569192797,0.1001556203707934
LIGA,G1,OU25,U25,0.8,1,1,0.8054221803554725,1.0,0.03786052789761826,0.19457781964452747
LIGA,I1,1X2,A,0.05,147,7,0.08042896457790305,0.047619047619047616,0.04681291912947373,0.032809916958855434
LIGA,I1,1X2,A,0.1,135,21,0.12173758232768866,0.15555555555555556,0.13221222669948857,0.03381797322786689
LIGA,I1,1X2,A,0.15,192,30,0.17441342810156246,0.15625,0.13209890824350523,0.018163428101562462
LIGA,I1,1X2,A,0.2,188,37,0.22539810889685033,0.19680851063829788,0.15832255422501368,0.02858959825855245
LIGA,I1,1X2,A,0.25,153,43,0.27077278098635993,0.28104575163398693,0.20196026910326403,0.010272970647627
LIGA,I1,1X2,A,0.3,151,48,0.32739423679207813,0.31788079470198677,0.21614634944341343,0.009513442090091362
LIGA,I1,1X2,A,0.35,99,35,0.3746527121346608,0.35353535353535354,0.22772466291101484,0.021117358599307245
LIGA,I1,1X2,A,0.4,68,34,0.425121984396666,0.5,0.2551612553487463,0.07487801560333401
LIGA,I1,1X2,A,0.45,83,38,0.46770249344342685,0.4578313253012048,0.2486450027308975,0.009871168142222053
LIGA,I1,1X2,A,0.5,84,47,0.5242525306583167,0.5595238095238095,0.24576924117415602,0.03527127886549286
LIGA,I1,1X2,A,0.55,68,41,0.5762649847796454,0.6029411764705882,0.24057792589035804,0.02667619169094282
LIGA,I1,1X2,A,0.6,54,38,0.6247524937317017,0.7037037037037037,0.2139409984291758,0.078951209972002
LIGA,I1,1X2,A,0.65,38,26,0.6795406855425129,0.6842105263157895,0.21653552436017964,0.00466984077327659
LIGA,I1,1X2,A,0.7,29,22,0.7240420970408604,0.7586206896551724,0.18371659730711343,0.034578592614311954
LIGA,I1,1X2,A,0.75,7,7,0.772661111639449,1.0,0.051927785757922486,0.22733888836055105
LIGA,I1,1X2,A,0.8,1,1,0.8085074119352967,1.0,0.03666941128371813,0.19149258806470326
LIGA,I1,1X2,D,0.05,7,1,0.08781223414110391,0.14285714285714285,0.12781202437700073,0.05504490871603894
LIGA,I1,1X2,D,0.1,52,11,0.1326075424352124,0.21153846153846154,0.1746077323512614,0.07893091910324915
LIGA,I1,1X2,D,0.15,186,31,0.17781621387066276,0.16666666666666666,0.13943299337573756,0.011149547203996107
LIGA,I1,1X2,D,0.2,210,57,0.22150965648073184,0.2714285714285714,0.19993993834636486,0.049918914947839566
LIGA,I1,1X2,D,0.25,439,120,0.2798104203077197,0.2733485193621868,0.19821056776143103,0.006461900945532895
LIGA,I1,1X2,D,0.3,581,185,0.32046622482546017,0.31841652323580033,0.21664431065746148,0.002049701589659836
LIGA,I1,1X2,D,0.35,24,9,0.3551541080294028,0.375,0.23608332367997384,0.019845891970597218
LIGA,I1,1X2,D,0.55,1,0,0.5621649384127387,0.0,0.31602941798059836,0.5621649384127387
LIGA,I1,1X2,H,0.05,30,2,0.08565329611873361,0.06666666666666667,0.06113657950917461,0.018986629452066944
LIGA,I1,1X2,H,0.1,75,3,0.1276963405260085,0.04,0.045392380994903475,0.0876963405260085
LIGA,I1,1X2,H,0.15,128,27,0.17584413499228352,0.2109375,0.1676655676456823,0.03509336500771648
LIGA,I1,1X2,H,0.2,118,25,0.22648121776091965,0.211864406779661,0.16705983309244962,0.014616810981258638
LIGA,I1,1X2,H,0.25,100,27,0.2711346099291039,0.27,0.19777948600084425,0.001134609929103858
LIGA,I1,1X2,H,0.3,152,45,0.32542659229024784,0.29605263157894735,0.2086449987703236,0.029373960711300495
LIGA,I1,1X2,H,0.35,147,48,0.37253223393111107,0.32653061224489793,0.2232427595554213,0.046001621686213134
LIGA,I1,1X2,H,0.4,156,75,0.4252964393648932,0.4807692307692308,0.25273414956347406,0.055472791404337585
LIGA,I1,1X2,H,0.45,103,56,0.47612100838868304,0.5436893203883495,0.252825874839259,0.06756831199966645
LIGA,I1,1X2,H,0.5,95,43,0.5231323197209972,0.45263157894736844,0.250664391920516,0.07050074077362872
LIGA,I1,1X2,H,0.55,83,42,0.5731341985184641,0.5060240963855421,0.2544327922729114,0.06711010213292201
LIGA,I1,1X2,H,0.6,77,50,0.6292011911886143,0.6493506493506493,0.2301772926895835,0.02014945816203506
LIGA,I1,1X2,H,0.65,95,62,0.6779953877410857,0.6526315789473685,0.2261587618944255,0.025363808793717246
LIGA,I1,1X2,H,0.7,81,64,0.7238980085453149,0.7901234567901234,0.16933233894932948,0.06622544824480847
LIGA,I1,1X2,H,0.75,45,30,0.7683344150667122,0.6666666666666666,0.23304390085905194,0.10166774840004555
LIGA,I1,1X2,H,0.8,15,12,0.8300191785034358,0.8,0.16293903130530435,0.030019178503435717
LIGA,I1,OU25,O25,0.25,2,1,0.29606956290146214,0.5,0.2925385008146406,0.20393043709853786
LIGA,I1,OU25,O25,0.3,82,32,0.3333388728605244,0.3902439024390244,0.24011706515015138,0.05690502957850002
LIGA,I1,OU25,O25,0.35,186,75,0.3742926714939139,0.4032258064516129,0.24259626693846237,0.028933134957699003
LIGA,I1,OU25,O25,0.4,352,147,0.4272548639865882,0.41761363636363635,0.2435568625769962,0.009641227622951831
LIGA,I1,OU25,O25,0.45,296,137,0.4764826408101574,0.46283783783783783,0.24718624893279822,0.01364480297231957
LIGA,I1,OU25,O25,0.5,282,140,0.5226281899173444,0.49645390070921985,0.25042742242181054,0.026174289208124535
LIGA,I1,OU25,O25,0.55,175,104,0.5740781437845215,0.5942857142857143,0.2421333446549266,0.020207570501192818
LIGA,I1,OU25,O25,0.6,82,44,0.6267230986242566,0.5365853658536586,0.2571786862931219,0.090137732770598
LIGA,I1,OU25,O25,0.65,33,20,0.6664503680962923,0.6060606060606061,0.2423485625923715,0.060389762035686245
LIGA,I1,OU25,O25,0.7,7,4,0.7124235358112715,0.5714285714285714,0.2617147508337991,0.1409949643827001
LIGA,I1,OU25,O25,0.75,3,2,0.7750096278750201,0.6666666666666666,0.23636995425597482,0.10834296120835352
LIGA,I1,OU25,U25,0.15,1,1,0.1987928061838543,1.0,0.6419329674227429,0.8012071938161457
LIGA,I1,OU25,U25,0.2,3,0,0.2344341851822331,0.0,0.05537753467345213,0.2344341851822331
LIGA,I1,OU25,U25,0.25,5,3,0.2722779785726785,0.6,0.3486584200802265,0.3277220214273215
LIGA,I1,OU25,U25,0.3,35,14,0.3310636857425265,0.4,0.24626424336587555,0.06893631425747354
LIGA,I1,OU25,U25,0.35,80,38,0.3760280244316307,0.475,0.2575119998134278,0.09897197556836929
LIGA,I1,OU25,U25,0.4,186,74,0.4284913321101212,0.3978494623655914,0.24061983096161918,0.030641869744529815
LIGA,I1,OU25,U25,0.45,210,102,0.47721838132617916,0.4857142857142857,0.24895354919853416,0.008495904388106545
LIGA,I1,OU25,U25,0.5,348,185,0.5244504378217193,0.5316091954022989,0.24868993297607392,0.0071587575805796
LIGA,I1,OU25,U25,0.55,326,193,0.5759066238018283,0.5920245398773006,0.24295413019269332,0.016117916075472305
LIGA,I1,OU25,U25,0.6,187,110,0.6243633499297002,0.5882352941176471,0.24352694953861662,0.03612805581205314
LIGA,I1,OU25,U25,0.65,111,69,0.6674471432988953,0.6216216216216216,0.2366046384782266,0.04582552167727372
LIGA,I1,OU25,U25,0.7,8,5,0.7113272510980219,0.625,0.24478678318114536,0.08632725109802186
LIGA,I2,1X2,A,0.05,19,2,0.08190342431194199,0.10526315789473684,0.09511665729567817,0.023359733582794848
LIGA,I2,1X2,A,0.1,67,16,0.1343319870722166,0.23880597014925373,0.19122820413576017,0.10447398307703712
LIGA,I2,1X2,A,0.15,264,43,0.17826176637470886,0.16287878787878787,0.13652529105453387,0.01538297849592099
LIGA,I2,1X2,A,0.2,333,74,0.2239941164960394,0.2222222222222222,0.1724543676865675,0.0017718942738171872
LIGA,I2,1X2,A,0.25,238,56,0.2719691959317813,0.23529411764705882,0.18145037194889138,0.036675078284722495
LIGA,I2,1X2,A,0.3,211,60,0.3241936228450139,0.2843601895734597,0.20532528092128266,0.0398334332715542
LIGA,I2,1X2,A,0.35,144,46,0.3739466137965138,0.3194444444444444,0.21968585481279745,0.05450216935206936
LIGA,I2,1X2,A,0.4,86,40,0.42575164665274146,0.46511627906976744,0.248790466943251,0.03936463241702598
LIGA,I2,1X2,A,0.45,65,30,0.4709361203789719,0.46153846153846156,0.24830798351321764,0.009397658840510359
LIGA,I2,1X2,A,0.5,30,18,0.5256232091116627,0.6,0.24408301998298673,0.07437679088833726
LIGA,I2,1X2,A,0.55,14,7,0.5771381535608483,0.5,0.24794341834642245,0.0771381535608483
LIGA,I2,1X2,A,0.6,6,2,0.6183212995810562,0.3333333333333333,0.30741266686054963,0.2849879662477229
LIGA,I2,1X2,A,0.65,2,2,0.6643836081337724,1.0,0.11263954304628454,0.3356163918662276
LIGA,I2,1X2,A,0.7,2,2,0.7096109951939465,1.0,0.08433158789981884,0.29038900480605345
LIGA,I2,1X2,D,0.1,3,1,0.1484343373114564,0.3333333333333333,0.2563732151638661,0.18489899602187693
LIGA,I2,1X2,D,0.15,45,5,0.18208257193758617,0.1111111111111111,0.10471846701394694,0.07097146082647507
LIGA,I2,1X2,D,0.2,118,28,0.2337188693225417,0.23728813559322035,0.1786536945180746,0.0035692662706786338
LIGA,I2,1X2,D,0.25,324,91,0.281380711527736,0.2808641975308642,0.20114739268519677,0.0005165139968718035
LIGA,I2,1X2,D,0.3,831,294,0.3252719345487173,0.35379061371841153,0.22945307633615467,0.02851867916969425
LIGA,I2,1X2,D,0.35,160,65,0.3620529530441826,0.40625,0.2436853785254706,0.04419704695581739
LIGA,I2,1X2,H,0.1,4,0,0.1314312262352356,0.0,0.01751565590447644,0.1314312262352356
LIGA,I2,1X2,H,0.15,49,8,0.17962536058189693,0.16326530612244897,0.13337250290912578,0.016360054459447965
LIGA,I2,1X2,H,0.2,80,16,0.2268584252719615,0.2,0.1614290136495921,0.0268584252719615
LIGA,I2,1X2,H,0.25,134,29,0.27556799122089437,0.21641791044776118,0.17250683604461547,0.05915008077313319
LIGA,I2,1X2,H,0.3,213,70,0.3257415343167143,0.3286384976525822,0.2203090777719479,0.0028969633358678637
LIGA,I2,1X2,H,0.35,222,81,0.3722193495747107,0.36486486486486486,0.23193345410926053,0.007354484709845843
LIGA,I2,1X2,H,0.4,290,125,0.42497681987670666,0.43103448275862066,0.24486899039709423,0.0060576628819140055
LIGA,I2,1X2,H,0.45,162,71,0.473027267433772,0.4382716049382716,0.24577334553314642,0.03475566249550038
LIGA,I2,1X2,H,0.5,129,71,0.5223903074151746,0.5503875968992248,0.24765902669299297,0.027997289484050225
LIGA,I2,1X2,H,0.55,86,55,0.5778091988409357,0.6395348837209303,0.23303865166460952,0.061725684879994525
LIGA,I2,1X2,H,0.6,60,37,0.622640353354081,0.6166666666666667,0.2368532705235771,0.00597368668741427
LIGA,I2,1X2,H,0.65,27,20,0.6765722180255147,0.7407407407407407,0.1914795192654124,0.064168522715226
LIGA,I2,1X2,H,0.7,13,9,0.7173678374882689,0.6923076923076923,0.20929468130847229,0.025060145180576643
LIGA,I2,1X2,H,0.75,11,6,0.7749418297332629,0.5454545454545454,0.29829959131445827,0.22948728427871745
LIGA,I2,1X2,H,0.8,1,1,0.807621651333224,1.0,0.03700942903575562,0.19237834866677594
LIGA,I2,OU25,O25,0.2,1,1,0.2382225362825721,1.0,0.5803049042277573,0.7617774637174279
LIGA,I2,OU25,O25,0.25,23,11,0.2849474640067621,0.4782608695652174,0.28834563864090706,0.19331340555845533
LIGA,I2,OU25,O25,0.3,105,40,0.32668573215713526,0.38095238095238093,0.23796399755772923,0.054266648795245676
LIGA,I2,OU25,O25,0.35,300,130,0.3771733372513225,0.43333333333333335,0.24796436008195363,0.05615999608201083
LIGA,I2,OU25,O25,0.4,542,235,0.42422264631435747,0.43357933579335795,0.24639991942483253,0.00935668947900048
LIGA,I2,OU25,O25,0.45,293,146,0.4720431840324774,0.49829351535836175,0.25051365502235956,0.026250331325884335
LIGA,I2,OU25,O25,0.5,133,64,0.5217626578501741,0.48120300751879697,0.2501652568981888,0.040559650331377095
LIGA,I2,OU25,O25,0.55,53,31,0.5739018914315925,0.5849056603773585,0.2393772313887013,0.011003768945765935
LIGA,I2,OU25,O25,0.6,17,11,0.614955435128374,0.6470588235294118,0.23572732559449716,0.03210338840103777
LIGA,I2,OU25,O25,0.65,11,8,0.6716967768511198,0.7272727272727273,0.19874711455374638,0.055575950421607456
LIGA,I2,OU25,O25,0.7,3,1,0.7174438430923988,0.3333333333333333,0.3739224218219332,0.3841105097590655
LIGA,I2,OU25,U25,0.25,2,1,0.2984059555033308,0.5,0.2915716211594981,0.20159404449666918
LIGA,I2,OU25,U25,0.3,12,4,0.32335335079646443,0.3333333333333333,0.2168792082714437,0.009979982536868881
LIGA,I2,OU25,U25,0.35,14,7,0.37940683349259796,0.5,0.26698308749279687,0.12059316650740204
LIGA,I2,OU25,U25,0.4,49,18,0.4291918951140369,0.3673469387755102,0.2365085620266366,0.06184495633852666
LIGA,I2,OU25,U25,0.45,145,72,0.4778996432696633,0.496551724137931,0.25091407903997326,0.01865208086826775
LIGA,I2,OU25,U25,0.5,305,158,0.5259801443908798,0.5180327868852459,0.2489428720767688,0.007947357505633912
LIGA,I2,OU25,U25,0.55,478,267,0.5760531411918313,0.5585774058577406,0.246509952600298,0.017475735334090636
LIGA,I2,OU25,U25,0.6,287,165,0.6236254169993963,0.5749128919860628,0.2463209538292614,0.04871252501333356
LIGA,I2,OU25,U25,0.65,143,84,0.6700393908351837,0.5874125874125874,0.2486829634586382,0.08262680342259632
LIGA,I2,OU25,U25,0.7,41,24,0.7203404684611181,0.5853658536585366,0.2616260048913146,0.13497461480258155
LIGA,I2,OU25,U25,0.75,5,3,0.7724953701009347,0.6,0.27771838252578823,0.17249537010093474
LIGA,IRL,1X2,A,0.0,7,0,0.04643874288684076,0.0,0.00215875323551224,0.04643874288684076
LIGA,IRL,1X2,A,0.05,53,3,0.07489978946691606,0.05660377358490566,0.054239106084351625,0.018296015882010394
LIGA,IRL,1X2,A,0.1,56,7,0.12545966512260057,0.125,0.11034551569045428,0.0004596651226005666
LIGA,IRL,1X2,A,0.15,83,15,0.17796098011616482,0.18072289156626506,0.14801745412408784,0.0027619114501002406
LIGA,IRL,1X2,A,0.2,91,15,0.22587497663826175,0.16483516483516483,0.14127326935857043,0.06103981180309692
LIGA,IRL,1X2,A,0.25,73,18,0.27362594854928357,0.2465753424657534,0.1863488777579914,0.02705060608353016
LIGA,IRL,1X2,A,0.3,61,18,0.3267691715654624,0.29508196721311475,0.2052279914000466,0.031687204352347675
LIGA,IRL,1X2,A,0.35,80,32,0.37034409226447795,0.4,0.24198680964852745,0.02965590773552207
LIGA,IRL,1X2,A,0.4,66,25,0.42665200373415785,0.3787878787878788,0.23554986504957068,0.04786412494627906
LIGA,IRL,1X2,A,0.45,43,20,0.4684637319031504,0.46511627906976744,0.24874297312407656,0.0033474528333829467
LIGA,IRL,1X2,A,0.5,33,14,0.521614243139786,0.42424242424242425,0.25008223352751524,0.09737181889736174
LIGA,IRL,1X2,A,0.55,27,15,0.5783282062956304,0.5555555555555556,0.24606243298733485,0.02277265074007484
LIGA,IRL,1X2,A,0.6,22,10,0.6220260921384532,0.45454545454545453,0.28218961503501405,0.16748063759299864
LIGA,IRL,1X2,A,0.65,7,2,0.6795312905891436,0.2857142857142857,0.3587120386809481,0.39381700487485793
LIGA,IRL,1X2,A,0.7,4,4,0.7347251151385336,1.0,0.07060047692744686,0.26527488486146644
LIGA,IRL,1X2,A,0.75,3,3,0.7775946410315311,1.0,0.0497461116875551,0.2224053589684689
LIGA,IRL,1X2,A,0.8,5,4,0.8268839761432616,0.8,0.16147905083255126,0.026883976143261545
LIGA,IRL,1X2,A,0.85,5,4,0.8743764178375949,0.8,0.16773142753728007,0.07437641783759485
LIGA,IRL,1X2,D,0.05,7,1,0.074687937187267,0.14285714285714285,0.1309147647004664,0.06816920566987585
LIGA,IRL,1X2,D,0.1,18,2,0.13089037876515391,0.1111111111111111,0.09545026765359671,0.01977926765404281
LIGA,IRL,1X2,D,0.15,69,18,0.1803074416736949,0.2608695652173913,0.19922231998879894,0.0805621235436964
LIGA,IRL,1X2,D,0.2,178,47,0.23063826622282993,0.2640449438202247,0.19426988597170444,0.03340667759739477
LIGA,IRL,1X2,D,0.25,350,92,0.27643811427045095,0.26285714285714284,0.19358738523577212,0.013580971413308107
LIGA,IRL,1X2,D,0.3,97,39,0.3150404622165079,0.4020618556701031,0.24845758369758483,0.08702139345359522
LIGA,IRL,1X2,D,0.35,4,1,0.3593764690112478,0.25,0.20284034748316915,0.10937646901124781
LIGA,IRL,1X2,H,0.0,1,0,0.0493093469697242,0.0,0.002431411698580649,0.0493093469697242
